pk_id_altmetrics_info,version,date_from,date_to,id,"title","journal_title","author",publication_date,"doi","detail_url"
2554,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2867,"Analyzing multilevel governance in Mexico: Lessons for REDD+ from a study of land-use change and benefit sharing in Chiapas and Yucatán",,"Larson, Anne",2018-01-01 00:00:00,"10.17528/cifor/006798","https://www.altmetric.com/details/35872718"
2555,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2868,"Livelihood Dilemma of The Rural Household Around The Oil Palm Plantation in East Kalimantan","Sodality: Jurnal Sosiologi Pedesaan","Pacheco, Pablo",2018-01-25 00:00:00,"10.22500/sodality.v5i3.19398","https://www.altmetric.com/details/37378611"
2556,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2871,"Current practices and innovations in smallholder palm oil finance in Indonesia and Malaysia: Long-term financing solutions to promote sustainable supply chains",,,2017-01-01 00:00:00,"10.17528/cifor/006612","https://www.altmetric.com/details/27558027"
2557,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2872,"Palm oil and likely futures: Assessing the potential impacts of zero deforestation commitments and a moratorium on large-scale oil palm plantations in Indonesia",,"Pacheco, Pablo",2017-01-01 00:00:00,"10.17528/cifor/006468","https://www.altmetric.com/details/20813369"
2558,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2873,"De?veloppement participatif d'un plan de gestion durable de la chasse villageoise: Guide pratique et exemples d'application en Afrique centrale (Guide 2)",,,2017-01-01 00:00:00,"10.17528/cifor/006489","https://www.altmetric.com/details/26716989"
2559,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2874,"Public and private sustainability standards in the oil palm sector: Compliance barriers facing Indonesia's independent oil palm smallholders",,"Andrianto, Agus; Schoneveld, George; Komarudin, Heru; Okarda, Beni",2017-01-01 00:00:00,"10.17528/cifor/006556","https://www.altmetric.com/details/23403740"
2560,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2875,"Global Wetlands Map: Help us map the world's wetlands",,,2017-01-01 00:00:00,"10.17528/cifor/006412","https://www.altmetric.com/details/17810270"
2561,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2876,"Diversity and ecology of soil fungal communities in rubber plantations","Fungal Biology Reviews",,2017-01-01 00:00:00,"10.1016/j.fbr.2016.08.003","https://www.altmetric.com/details/11951937"
2562,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2877,"Analyzing REDD+ as an experiment of transformative climate governance: Insights from Indonesia","Environmental Science & Policy","Moeliono, Moira; Dwisatrio, Bimo; Korhonen-Kurki, Kaisa; Maharani, Anna Cynthia",2017-01-07 00:00:00,"10.1016/j.envsci.2017.03.014","https://www.altmetric.com/details/20363549"
2563,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2878,"Trade-Offs in Multi-Purpose Land Use under Land Degradation","Sustainability (2071-1050)","Martius, Georg; Sunderland, Terence",2017-11-28 00:00:00,"10.3390/su9122196","https://www.altmetric.com/details/29552025"
2564,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2879,"Missing links in the forest&#150;migration nexus: An analysis of trends, literature and data sources",,,2018-01-01 00:00:00,"10.17528/cifor/006796","https://www.altmetric.com/details/34431770"
2565,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2884,"Cadangan karbon di lahan gambut",,"Sasmito, Sigit; Murdiyarso, Daniel; Hergoualc'h, Kristell",2017-01-01 00:00:00,"10.17528/cifor/006440","https://www.altmetric.com/details/19737188"
2566,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2885,"Forest tenure reform implementation in Lampung province: From scenarios to action",,"Mwangi, Esther; Liswanti, Sudaryati Nining; Herawati, Tuti",2017-01-01 00:00:00,"10.17528/cifor/006418","https://www.altmetric.com/details/18059685"
2567,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2886,"A case study on inclusiveness in forest management decision-making mechanisms: a comparison of certified and non-certified forests in the Republic of the Congo Etude de cas sur l'inclusion dans les mécanismes de prise de décision liés à la gestion forestière:","International Forestry Review, The",,2017-01-06 00:00:00,"10.1505/146554817821255178","https://www.altmetric.com/details/22233681"
2568,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2887,"A Descriptive Plantation Typology and Coding System to Aid the Analysis of Ecological and Socio-Economic Outcomes","Current Forestry Reports","Baral, Himlal",2017-08-29 00:00:00,"10.1007/s40725-017-0066-z","https://www.altmetric.com/details/24476151"
2569,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2888,"Tree Growth Rings in Tropical Peat Swamp Forests of Kalimantan, Indonesia","Forests (19994907)","Martius, Georg; Herawati, Hety",2017-09-09 00:00:00,"10.3390/f8090336","https://www.altmetric.com/details/25011058"
2570,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2889,"UN Women’s evaluation of gender in the SDGs: What?s the role for the CGIAR?",,"Basnett, Bimbika",2018-01-01 00:00:00,"10.17528/cifor/007001","https://www.altmetric.com/details/48510717"
2571,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2890,"Analysis of gender research on forest, tree and agroforestry value chains in Latin America","Forests, Trees & Livelihoods",,2018-07-01 00:00:00,"10.1080/14728028.2017.1417921","https://www.altmetric.com/details/31456806"
2572,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2891,"Farm-forestry in the Peruvian Amazon and the feasibility of its regulation through forest policy reform","Forest Policy & Economics","Cronkleton, Peter",2018-01-02 00:00:00,"10.1016/j.forpol.2017.11.004","https://www.altmetric.com/details/29539949"
2573,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2895,"Securing tenure rights to communal forests in Masindi district, Uganda: Lessons from Participatory Prospective Analysis (PPA)",,,2017-01-01 00:00:00,"10.17528/cifor/006641","https://www.altmetric.com/details/29122575"
2574,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2896,"A policy network analysis of the palm oil sector in Indonesia: What sustainability to expect?",,"Pirard, Romain; Lawry, Steven; Pacheco, Pablo",2017-01-01 00:00:00,"10.17528/cifor/006528","https://www.altmetric.com/details/21981412"
2575,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2897,"From perceptions and discourses to policy content: A mixed method analysis of peatland fire management in Indonesia",,,2017-01-01 00:00:00,"10.17528/cifor/006470","https://www.altmetric.com/details/20363555"
2576,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2898,"Re-wetting peatlands",,"Sasmito, Sigit; Murdiyarso, Daniel; Hergoualc'h, Kristell",2017-01-01 00:00:00,"10.17528/cifor/006441","https://www.altmetric.com/details/19737189"
2577,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2899,"A site history & field guide for Ecological Mangrove Rehabilitation in Tiwoho Village, Bunaken National Marine Park, North Sulawesi, Indonesia",,,2017-01-01 00:00:00,"10.17528/cifor/006397","https://www.altmetric.com/details/18148496"
2578,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2900,"Simple Incentives and Group Dependence for Successful Payments for Ecosystem Services Programs: Evidence from an Experimental Game in Rural Lao PDR","Conservation Letters","Wong, Grace",2017-04-01 00:00:00,"10.1111/conl.12277","https://www.altmetric.com/details/12519298"
2579,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2901,"Altitudinal filtering of large-tree species explains above-ground biomass variation in an Atlantic Central African rain forest","Journal of Tropical Ecology","Sunderland, Terence",2017-01-18 00:00:00,"10.1017/s0266467416000602","https://www.altmetric.com/details/19154907"
2580,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2902,"Forests and water: a policy perspective","Journal of Forest Research",,2017-01-20 00:00:00,"10.1007/s10310-004-0112-0","https://www.altmetric.com/details/5588727"
2581,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2903,"Climate smart agriculture rapid appraisal (CSA-RA): A tool for prioritizing context-specific climate smart agriculture technologies","Agricultural Systems",,2017-01-02 00:00:00,"10.1016/j.agsy.2016.05.009","https://www.altmetric.com/details/12416206"
2582,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2904,"How to target climate-smart agriculture? Concept and application of the consensus-driven decision support framework “targetCSA”","Agricultural Systems","Rufino, Mariana",2017-01-02 00:00:00,"10.1016/j.agsy.2015.12.011","https://www.altmetric.com/details/4934835"
2583,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2905,"Cultural and Participatory Mapping",,"Boissiere, Manuel; Padmanaba, Michael",2017-12-02 00:00:00,"10.1007/978-94-024-1011-2_15","https://www.altmetric.com/details/16470610"
2584,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2906,"Explaining environmental health behaviors: evidence from rural India on the influence of discount rates","Environment & Development Economics","Atmadja, Stibniati",2017-07-03 00:00:00,"10.1017/s1355770x17000018","https://www.altmetric.com/details/17761266"
2585,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2907,"Commerce: Help bigger palm oil yields to save land","Nature","Pacheco, Pablo",2017-04-26 00:00:00,"10.1038/544416d","https://www.altmetric.com/details/19610478"
2586,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2908,"Fruit production and consumption: practices, preferences and attitudes of women in rural western Kenya","Food Security",,2017-05-15 00:00:00,"10.1007/s12571-017-0677-z","https://www.altmetric.com/details/39871792"
2587,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2909,"Learning landscape sustainability and development links","International Forestry Review, The","Purnomo, Herry; Wardell, David",2017-01-09 00:00:00,"10.1505/146554817821865027","https://www.altmetric.com/details/26750816"
2588,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2910,"El derecho a la tenencia y a la propiedad colectiva en Colombia: Cifras y debates",,,2018-01-01 00:00:00,"10.17528/cifor/007117","https://www.altmetric.com/details/53982271"
2589,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2914,"Pertimbangan terkait gender dalam pengembangan indikator REDD+: Pelajaran dari Indonesia",,"Basnett, Bimbika; Maharani, Anna Cynthia; Arwida, Shintia",2017-01-01 00:00:00,"10.17528/cifor/006401","https://www.altmetric.com/details/20363546"
2590,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2915,"The Fleas (Siphonaptera) in Iran: Diversity, Host Range, and Medical Importance","PLoS Neglected Tropical Diseases",,2017-09-01 00:00:00,"10.1371/journal.pntd.0005260","https://www.altmetric.com/details/15340421"
2591,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2916,"Forest cover mapping in post-Soviet Central Asia using multi-resolution remote sensing imagery","Scientific Reports","Martius, Georg",2017-02-05 00:00:00,"10.1038/s41598-017-01582-x","https://www.altmetric.com/details/19782418"
2592,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2917,"To what extent are genetic resources considered in environmental service provision? A case study based on trees and carbon sequestration","Climate and Development",,2017-07-06 00:00:00,"10.1080/17565529.2017.1334620","https://www.altmetric.com/details/20897394"
2593,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2918,"Craterispermum capitatum and C. gabonicum (Rubiaceae): two new species from the Lower Guinean and Congolian Domains","PhytoKeys",,2017-07-21 00:00:00,"10.3897/phytokeys.83.13623","https://www.altmetric.com/details/22329062"
2594,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2919,"Collective action in a smallholder oil palm production system in Indonesia: The key to sustainable and inclusive smallholder palm oil?","Journal of Rural Studies",,2017-01-08 00:00:00,"10.1016/j.jrurstud.2017.06.005","https://www.altmetric.com/details/24245352"
2595,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2920,"Why institutional environments for agroforestry seed systems matter","Development Policy Review",,2017-11-15 00:00:00,"10.1111/dpr.12233","https://www.altmetric.com/details/16729006"
2596,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2921,"How do property rights reforms provide incentives for forest landscape restoration? Comparing evidence from Nepal, China and Ethiopia","International Forestry Review, The","Kassa, Habtemariam; Putzel, Louis; Cronkleton, Peter; Baral, Himlal; Artati, Yustina",2017-01-12 00:00:00,"10.1505/146554817822330506","https://www.altmetric.com/details/33083218"
2597,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2922,"Progress in formalizing “native community” rights in the Peruvian Amazon (2014-2018)",,"Larson, Anne",2018-01-01 00:00:00,"10.17528/cifor/007080","https://www.altmetric.com/details/52255487"
2598,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2925,"Smallholder finance in the oil palm sector: Analyzing the gaps between existing credit schemes and smallholder realities",,,2017-01-01 00:00:00,"10.17528/cifor/006610","https://www.altmetric.com/details/27553081"
2599,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2926,"Towards responsible and inclusive financing of the palm oil sector",,,2017-01-01 00:00:00,"10.17528/cifor/006601","https://www.altmetric.com/details/27553080"
2600,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2927,"Operationalizing gender equity and inclusion in forest management decision-making mechanisms",,,2017-01-01 00:00:00,"10.17528/cifor/006644","https://www.altmetric.com/details/30864596"
2601,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2928,"Kepastian hak-hak tenurial di Maluku, Indonesia: Menemukan jalan untuk aksi bersama",,"Mwangi, Esther; Liswanti, Sudaryati Nining",2017-01-01 00:00:00,"10.17528/cifor/006555","https://www.altmetric.com/details/24255469"
2602,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2929,"Plot permanen Bengkalis, Riau: Untuk memahami dinamika karbon dan air pada lahan gambut yang direstorasi",,"Sasmito, Sigit; Murdiyarso, Daniel; Hergoualc'h, Kristell",2017-01-01 00:00:00,"10.17528/cifor/006434","https://www.altmetric.com/details/19737182"
2603,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2930,"Spatial distribution of Bertholletia excelsa in selectively logged forests of the Peruvian Amazon","Journal of Tropical Ecology","Guariguata, Manuel",2017-09-01 00:00:00,"10.1017/s0266467416000614","https://www.altmetric.com/details/15385243"
2604,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2931,"Is production intensification likely to make farm households food-adequate? A simple food availability analysis across smallholder farming systems from East and West Africa","Food Security",,2017-01-27 00:00:00,"10.1007/s12571-016-0638-y","https://www.altmetric.com/details/16111016"
2605,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2932,"STRUCTURED STAKEHOLDER ENGAGEMENT LEADS TO DEVELOPMENT OF MORE DIVERSE AND INCLUSIVE AGROFORESTRY OPTIONS","Experimental Agriculture",,2017-01-30 00:00:00,"10.1017/s0014479716000788","https://www.altmetric.com/details/16023128"
2606,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2933,"Stuck in a rut: emerging cocoa cooperatives in Peru and the factors that influence their performance","International Journal of Agricultural Sustainability",,2017-09-02 00:00:00,"10.1080/14735903.2017.1286831","https://www.altmetric.com/details/16489079"
2607,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2934,"Institutionalizing environmental valuation into policy: Lessons from 7 Indonesian agencies","Global Environmental Change Part A: Human & Policy Dimensions","Phelps, Jacob Phelps; Dermawan, Ahmad",2017-01-03 00:00:00,"10.1016/j.gloenvcha.2017.01.004","https://www.altmetric.com/details/21386377"
2608,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2935,"Estimating the aboveground biomass in an old secondary forest on limestone in the Moluccas, Indonesia: Comparing locally developed versus existing allometric models","Forest Ecology & Management","Laumonier, Yves",2017-01-04 00:00:00,"10.1016/j.foreco.2016.12.010","https://www.altmetric.com/details/15260414"
2609,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2936,"Comparing tools to predict REDD+ conservation costs to Amazon smallholders","Resource & Energy Economics","Wunder, Sven",2017-01-08 00:00:00,"10.1016/j.reseneeco.2017.02.002","https://www.altmetric.com/details/18360861"
2610,1,1900-01-01 00:00:00,2200-01-01 00:00:00,2937,"Quality of charcoal produced using micro gasification and how the new cook stove works in rural Kenya","Environmental Research Letters (ERL)",,2017-08-22 00:00:00,"10.1088/1748-9326/aa7499","https://www.altmetric.com/details/20810261"
