pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
166,1,1900-01-01 00:00:00,2200-01-01 00:00:00,531,"Evaluating farm agro-biodiversity using the Biodiversity Friend methodology",,"https://cgiar.sharepoint.com/:b:/s/WLE/Eeslc9OsNcxDi25XOV-aKN8B-b-BDjp7TaDYt56RbSHUUQ?e=eMcwzJ",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=531&phaseID=58","531_58",1
167,1,1900-01-01 00:00:00,2200-01-01 00:00:00,532,"Solar Bubble dryer in Nepal","This is a low-cost drying technology option for solving the drying problems by providing a simple and flexible alternative to sun drying that offers protection of the grains from rain. It is also a climate smart technology as it does not require an external energy source","http://news.irri.org/2018/02/irri-and-renewable-energy-for-rural.html",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=532&phaseID=189","532_189",1
168,1,1900-01-01 00:00:00,2200-01-01 00:00:00,533,"Solar Bubble Dryer version 2","This is a low-cost drying technology option for solving the drying problems by providing a simple and flexible alternative to sun drying that offers protection of the grains from rain. It is also a climate smart technology as it does not require an external energy source.
","http://www.grisp.net/file_cabinet/files/942277/download/Solar%20Bubble%20Dryer%20Version%202%20-%20Optimization%20of%20the%20Solar%20Bubble%20Dryer.pdf?m=1551764169",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=533&phaseID=189","533_189",1
169,1,1900-01-01 00:00:00,2200-01-01 00:00:00,534,"GrainSafe™ Dry hermetic rice storage system","Hermetic	storage	systems	can	be	used	for	bag	storage	(Super	bags,	and	Cocoons™)	
or	for	small-scale bulk	storage	(GrainSafe™).		The	GrainSafe™	has	1t	capacity	and	
was	specifically	designed	for	safe	storage	at	village	level.","http://www.grisp.net/file_cabinet/files/942276/download/GrainSafe(TM)%20Dry%20-%20Development%20of%20the%20GrainSafe%E2%84%A2%20Dryer.pdf?m=1551764126",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=534&phaseID=189","534_189",1
170,1,1900-01-01 00:00:00,2200-01-01 00:00:00,535,"Super bag rice grain storage","Bags to hermetically and safely store rice grains after harvest by individual farmers","http://www.knowledgebank.irri.org/step-by-step-production/postharvest/storage/grain-storage-systems/hermetic-storage-systems/irri-super-bag",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=535&phaseID=189","535_189",1
171,1,1900-01-01 00:00:00,2200-01-01 00:00:00,536,"Flat bed dryer","Reversible airflow flatbed dryer with a capacity of 20 tons of paddy per batch","https://www.tandfonline.com/doi/full/10.1080/1343943X.2018.1543547",,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=536&phaseID=189","536_189",1
172,1,1900-01-01 00:00:00,2200-01-01 00:00:00,539,"The Scaling Scan","The Scaling Scan helps an individual analyze, reflect on, and sharpen one’s scaling ambition and approach through a series of questions and prompts. It focuses on ten scaling ‘ingredients’ that need to be considered (e.g. knowledge and skills, public sector governance, awareness and demand) to reach the desired outcome.","https://www.cimmyt.org/scaling-scan-a-simple-tool-for-big-impact/",,,"https://marlo.cgiar.org/summaries/Wheat/projectInnovationSummary.do?innovationID=539&phaseID=62","539_62",1
173,1,1900-01-01 00:00:00,2200-01-01 00:00:00,540,"The Scaling Scan",,"https://www.cimmyt.org/scaling-scan-a-simple-tool-for-big-impact/",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=540&phaseID=63","540_63",1
174,1,1900-01-01 00:00:00,2200-01-01 00:00:00,549,"molecular purity test of seed","The method is based on preparation of a seed extract containing particular seed isoenzymes in a suitable extraction fluid and separation of the so extracted seed isoenzymes using isoelectric focusing at a suitable pH gradient formed by ampholytes, where after the so separated isoenzymes are conventionally colored and visually detected. The so obtained electrophoretic pattern is used to assess the genetic purity of maize hybrid varieties.","www.not available ",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=549&phaseID=63","549_63",1
175,1,1900-01-01 00:00:00,2200-01-01 00:00:00,571,"Implementation of the Seed Without Borders agreement","This policy allows countries to fast track the approval of new rice varieties for release based on variety release approval in other countries that joined the seed-without-borders treaty",,,,"https://marlo.cgiar.org/summaries/Rice/projectInnovationSummary.do?innovationID=571&phaseID=189","571_189",1
176,1,1900-01-01 00:00:00,2200-01-01 00:00:00,572,"Tool combining different methods to identify priority diseases in livestock systems","Tool combining different methods to identify priority diseases in livestock systems
","https://www.dropbox.com/s/0hvqi9lflpwcun9/disease%20priority%20framework.docx?dl=0 ",,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=572&phaseID=60","572_60",1
177,1,1900-01-01 00:00:00,2200-01-01 00:00:00,573,"Community conversation as a gender transformative approach in livestock health management","Community conversation is a capacity development tool to address gender inequalities related to livestock health management and risk of exposure to zoonoses. It uses interactive methods such as visual aids, role plays, and storytelling to start conversations and engage community members in dialogue.","https://cgspace.cgiar.org/handle/10568/99264",,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=573&phaseID=60","573_60",1
178,1,1900-01-01 00:00:00,2200-01-01 00:00:00,574,"Customized GS training set development","The method is designed to extract a subset of a large collection of lines with phenotype + genotype which have the most relevant information for predicting GEBVs of new lines without phenotype data.","N/A",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=574&phaseID=63","574_63",1
179,1,1900-01-01 00:00:00,2200-01-01 00:00:00,575,"High value markers linked to major gene for MLN tolerance in maize.","Markers in very close linkage with the major QTL for MLN tolerance from KS23 have been deployed and used successfully to improve breeding populations and convert susceptible lines to MLN tolerance.","https://inside.cimmyt.org/corporatecommunications/group%20blog/Documents/Kanwarpal%20Dhugga's%20presentation%20-%20CIMMYT%20Nairobi%20Feb.%208,%202019.pdf#search=olsen%20MLN",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=575&phaseID=63","575_63",1
180,1,1900-01-01 00:00:00,2200-01-01 00:00:00,576,"RHoMIS – a rural household multiple indicator survey tool","RHoMIS was designed to improve the process of gathering information from farming households in the rural developing world. Household surveys are very widely carried out, but the data is rarely comparable, and so the opportunities for learning between individual projects are limited. For these reasons, the tool balances standardisation with flexibility.
 

",,,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=576&phaseID=60","576_60",1
181,1,1900-01-01 00:00:00,2200-01-01 00:00:00,577,"Precision fertilizer application for smallholders"," Precision nutrient management to increase efficiency and reduce
drudgery
","https://csisa.org/",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=577&phaseID=63","577_63",1
182,1,1900-01-01 00:00:00,2200-01-01 00:00:00,579,"Integrated weed management (IWM) Integrated weed management (IWM)  complex weed flora in rice, maize, and wheat","IWM complex weed flora in rice, maize, and wheat","Details are available in annual reports found here: https://csisa.org/annual-reports/",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=579&phaseID=63","579_63",1
183,1,1900-01-01 00:00:00,2200-01-01 00:00:00,581,"Multiple disease management innovations","Integrated management of fungal diseases in lentil through agro-climatology and effective fungicides (2); NP, BD Integrated management of stalk rot in maize (1);
NP Dry chain management for reducing aflatoxin in maize (1); NP Safe planting windows to avoid
wheat blast (2); BD Climate services for disease prediction and management (2); NP, BD (note: includes
lentil and wheat) Fungicides for wheat blast (4); BD","https://csisa.org/",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=581&phaseID=63","581_63",1
184,1,1900-01-01 00:00:00,2200-01-01 00:00:00,582,"Scale-appropriate mechanization innovations (Multiple)","Multi-crop planters for the 2-wheel tractor (3); NP Scale-appropriate
reaper technologies to address labour bottlenecks at harvest (4); NP, BD Low-cost solar pumps for
field crops (2); NP Axial flow pump (4); BD
","https://csisa.org/",,,"https://marlo.cgiar.org/summaries/Maize/projectInnovationSummary.do?innovationID=582&phaseID=63","582_63",1
185,1,1900-01-01 00:00:00,2200-01-01 00:00:00,584,"Business models for three selected best-bet interventions for small ruminant value chains in Ethiopia","Business models were developed for three best-bet interventions, namely sheep fattening, ram selection and market information system. The best -bet interventions were identified, tested and recommended for selected small ruminant value chains in Ethiopia. The models provide initial ideas for interested businesses and researchers on the potential of the best-bets as business interventions in the sites for up to four years.","https://dx.doi.org/20.500.11766/9567",,,"https://marlo.cgiar.org/summaries/Livestock/projectInnovationSummary.do?innovationID=584&phaseID=60","584_60",1
186,1,1900-01-01 00:00:00,2200-01-01 00:00:00,585,"WABEF, a toolkit to promote anaerobic digestion of bio-wastes in West Africa","WABEF is a compendium of data sheets and databases (3) to estimate the wastes from agricultural activities, municipal activities, and ago-industrial activities. It suggests anaerobic digestion technologies to use up these bio-wastes. It uses a simulation model (Approzut and UPUTUC simulation) to compare the mass balances and assess the investment and operating costs of these technologies to support decision making by governments, communities, industries and farmers. ","https://wabef.cirad.fr/content/download/4676/34741/version/1/file/WABEF+final+narrative+report_submitted.pdf",,,"https://marlo.cgiar.org/summaries/WLE/projectInnovationSummary.do?innovationID=585&phaseID=58","585_58",1
