pk_melia_info,version,date_from,date_to,"pk",id,"title","description","commissioning_study","melia_publications","link"
156,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3415_262",3415,"Effectiveness of learning and experimentation approaches for farmers as a community-based strategy for banana Xanthomonas wilt management","This study presents a new participatory approach for managing BXW named Learning and Experimentation Approaches For Farmers (LEAFF) and describes how it was implemented, tested and evaluated among 220 farmers across two agroecological regions, central and South-western Uganda. The findings suggested that scaling out LEAFF to different parts in the region can significantly contribute to effective and sustainable adoption of BXW management technologies, and in turn, can lead to improved productivity and smallholder farmers’ livelihoods.","Bioversity","https://doi.org/10.5897/JAERD2018.1000 ",
157,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3416_262",3416,"Tracking indirect beneficiaries of complex development interventions in agriculture","The study uses literature review and the practical example of the SUSTAIN project to understand the effects of interventions on households not directly targeted by a development program and/or its partners.","CIP","https://hdl.handle.net/10568/101113  ",
158,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3417_262",3417,"In-depth study on household production, nutrition and consumption in Beira, Mozambique.","The study describes the socioeconomic and consumer characteristics of communities living urban and peri‐urban areas of Beira city in Sofala province of Mozambique. It examined the acceptance of products made from orange fleshed sweetpotato (OFSP), as well as boiled OFSP roots among and peri‐urban consumers and, investigated the effect of providing consumers with information about the beneficial aspects of vitamin A and drawbacks of biofortification process, especially on the sensory attributes of the sweetpotato products.","CIP","https://doi.org/10.4160/9789290605218 ",
159,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3418_262",3418,"Improving scalable banana agronomy for small scale farmers in highland banana cropping systems in East Africa: monitoring, learning and evaluation insights","Report summarizes mid-term results for the project ""Improving scalable banana agronomy for small-scale farmers in highland banana cropping systems in East
Africa"", detailing outputs and outcomes achieved during the reported period including detailed measurable indicators and targets.","Bioversity","Project report not published",
160,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3419_262",3419,"Scaling up sweetpotato through agriculture and nutrition (SUSTAIN): M&E system review","Study assessed whether the design of the forms and processes from the “Simple Measurement of Indicators for Learning and Evidence‐based Reporting” (SMILER) system is adequate to generate reliable and quality data: this included a review of data to do spot checks on quality, consistency, and timeliness.  It also assessed if these forms and processes were used consistently, and the constraints faced, generating recommendation for improvement.","CIP","https://hdl.handle.net/10568/101112",
161,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3420_262",3420,"Effects of commercialization of sweetpotato on gender relations and wellbeing among smallholder farmers","Workshop report on the SUSTAIN project study findings (to understand how commercialization of sweetpotato value chains affected the wellbeing of smallholder farmers) and develop recommendations for improved programming. ","CIP","https://doi.org/10.4160/9789290605096 ",
162,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3421_262",3421,"Farmer business schools in Bohol, the Philippines: A gender assessment.","This report evaluates Farmer Business Schools (FBS) from gender and social perspectives to understand how women and men involved in and benefited from FBS. The report is based on fieldwork conducted in May 2019. The authors conducted participatory film making, focus group discussions, and in‐depth interviews with three out of six FBS groups. ","CIP","https://hdl.handle.net/10568/105439 ",
163,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3422_262",3422,"Andean Potato Diversity Helps Agricultural Development in Uganda: Victoria and the Contribution of the CIP Genebank","This study assessed the contributions of the CIP genebank to two potato varieties: Pallay poncho (CIP 399085.23, Peru) and Victoria (CIP 381381.20, Uganda). The estimated contribution of the CIP genebank to Pallay poncho and Victoria is 35 and 72 percent, respectively. The gross benefit of Victoria in Uganda is estimated at $1.04 billion dollars (2016 $USD), which exceeds the annual operational cost of the entire genebank many times over. Findings demonstrate the magnitude of economic benefits generated by the use of conserved germplasm, which is only one of the components of the total economic value.","CIP","Working Paper in Draft format - unpublished",
164,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3423_282",3423,"Analysis of advantages and disadvantages of rice fallow vs rice legumes","The study aims to provide credible estimates of livelihood and agro-ecological impacts of the adoption of improved lentil varieties of ICARDA origin, developed to fit in the short fallow season between two rice crops in South Asia. Using DNA fingerprinting, a SPIA-funded study (Yigezu et al. 2019) estimated the adoption of these varieties at 99% in Bangladesh.","ICARDA","https://doi.org/10.1016/j.foodpol.2018.11.004",
165,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3424_282",3424,"DryDev five-country impact assessment","This study is quasi-experimental looking at difference-in-differences design of a large-scale rural development program that scaled some GLDC crop varieties, as well as other management practices. This is an impact assessment of the Drylands Development Programme, which was partially mapped to GLDC, as it promoted some GLDC crops and management practices. The impact assessment was huge effort and is currently being finalized.","ICRAF",,
166,1,1900-01-01 00:00:00,2200-01-01 00:00:00,"3425_282",3425,"Adoption and impacts of improved soybean varieties and agronomic practices in Malawi","This study assessed the ex-post impacts of improved soybean varieties on yields and incomes in Malawi and the results have been published in World Development. Further data analysis will be carried out and a paper will be prepared and published in 2020 on the poverty impacts of improved soybean varieties and agronomic practices in Malawi.","IITA","https://doi.org/10.1016/j.worlddev.2019.104631",
