pk_id_altmetrics_info,version,date_from,date_to,id,"title","journal_title","author",publication_date,"doi","detail_url","image_url",last_updated
217,1,1900-01-01 00:00:00,2200-01-01 00:00:00,217,"Modeling of ecosystem services informs spatial planning in lands adjacent to the Sarvelat and Javaherdasht protected area in northern Iran","Land Use Policy","Ardavan Zarandian;Himlal Baral;Nigel E. Stork;Matthew A. Ling;Ahmad R. Yavari;Hamid R. Jafari;Hamid Amirnejad",2017-02-01 00:00:00,"10.1016/j.landusepol.2016.12.003","http://www.altmetric.com/details/14734193","https://badges.altmetric.com/?size=64&score=12&types=bbbttttt",2020-05-10 23:59:34
218,1,1900-01-01 00:00:00,2200-01-01 00:00:00,218,"Maziwa Zaidi (More Milk) in Tanzania: Towards climate-smart dairy development",,"Notenbaert, An Maria Omer;Paul, Birthe;McFadzean, J.;Fraval, S.;Morris, J.;Herrero, M.;Lannerstad, M.;Fraval, Simon;Herrero, Mario;Lannerstad, Mats",2017-04-01 00:00:00,,"http://www.altmetric.com/details/20787847","https://badges.altmetric.com/?size=64&score=12&types=bttttttt",2020-05-11 00:05:47
219,1,1900-01-01 00:00:00,2200-01-01 00:00:00,219,"Market Institutions and Price Relationships: The Case of Coffee in the Ethiopian Commodity Exchange","American Journal of Agricultural Economics","Manuel A. Hernandez;Shahidur Rashid;Solomon Lemma;Tadesse Kuma",2017-03-24 00:00:00,"10.1093/ajae/aaw101","http://www.altmetric.com/details/18697071","https://badges.altmetric.com/?size=64&score=10&types=bbtttttt",2020-05-10 23:59:34
220,1,1900-01-01 00:00:00,2200-01-01 00:00:00,220,"Identifying high-yield low-emission pathways for the cereal production in South Asia","Mitigation & Adaptation Strategies for Global Change","Tek B. Sapkota;Jeetendra P. Aryal;Arun Khatri-Chhetri;Paresh B. Shirsath;Ponraj Arumugam;Clare M. Stirling",2017-07-22 00:00:00,"10.1007/s11027-017-9752-1","http://www.altmetric.com/details/22286086","https://badges.altmetric.com/?size=64&score=11&types=bbtttttf",2020-05-10 23:59:34
221,1,1900-01-01 00:00:00,2200-01-01 00:00:00,221,"Exploring local knowledge and preferences for shea (Vitellaria paradoxa) ethnovarieties in Southwest Burkina Faso through a gender and ethnic lens","Forests, Trees & Livelihoods","Mawa Karambiri;Marlène Elias;Barbara Vinceti;Alessandra Grosse",2016-10-03 00:00:00,"10.1080/14728028.2016.1236708","http://www.altmetric.com/details/17083885","https://badges.altmetric.com/?size=64&score=12&types=bbtttttt",2020-05-10 23:59:34
222,1,1900-01-01 00:00:00,2200-01-01 00:00:00,222,"Executive summary for the Micronutrient Powders Consultation: Lessons Learned for Operational Guidance","Maternal & Child Nutrition","Christina Nyhus Dhillon;Danya Sarkar;Rolf DW Klemm;Lynnette M Neufeld;Rahul Rawat;Alison Tumilowicz;Sorrel ML Namaste",2017-09-29 00:00:00,"10.1111/mcn.12493","http://www.altmetric.com/details/27130932","https://badges.altmetric.com/?size=64&score=11&types=btttttff",2020-05-10 23:59:34
223,1,1900-01-01 00:00:00,2200-01-01 00:00:00,223,"Will farmers intend to cultivate Provitamin A genetically modified (GM) cassava in Nigeria? Evidence from a k-means segmentation analysis of beliefs and attitudes","PLoS ONE","Adewale Oparinde;Tahirou Abdoulaye;Djana Babatima Mignouna;Adebayo Simeon Bamire",2017-07-11 00:00:00,"10.1371/journal.pone.0179427","http://www.altmetric.com/details/22219639","https://badges.altmetric.com/?size=64&score=16&types=bbbttttt",2020-05-10 23:59:35
224,1,1900-01-01 00:00:00,2200-01-01 00:00:00,224,"Where there's muck there's gold",,"CGIAR Research Program on Water, Land and Ecosystems (WLE)",2017-01-01 00:00:00,,"https://www.altmetric.com/details/20070132",,
225,1,1900-01-01 00:00:00,2200-01-01 00:00:00,225,"Wastewater in Numbers: Making the most of agriculture’s only expanding resource",,"CGIAR Research Program on Water, Land and Ecosystems (WLE).; International Water Management Institute (IWMI).",2017-01-01 00:00:00,,"https://www.altmetric.com/details/21636109",,
226,1,1900-01-01 00:00:00,2200-01-01 00:00:00,226,"Training on IRI Climate Data Tools and developing a method for integrating climate data in Kigali, Rwanda",,"Faniriantsoa, Rija",2017-10-29 00:00:00,,"http://www.altmetric.com/details/28163106","https://badges.altmetric.com/?size=64&score=11&types=mmtttttt",2020-05-11 00:04:04
227,1,1900-01-01 00:00:00,2200-01-01 00:00:00,227,"Sustainable Palm Oil Production project synthesis: Understanding and anticipating global challenges",,"C., Bessou;A., Rival;P., Levang;L., Feintrenie;P-M, Bosc;E., Cheyns;M., Djama;J., Wohlfahrt;R., Marichal;J-M, Roda;J-P, Caliman;P., Pacheco;Bessou, C.;Rival, A.;Levang, P.;Feintrenie, L.;Bosc, P-M;Cheyns, E.;Djama, M.;Wohlfahrt, J.;Marichal, R.;Roda, J-M;Caliman, J-P;Pacheco, P.;Bessou C.;Rival A.;Levang P.;Feintrenie L.;Bosc P-M;Cheyns E.;Djama M.;Wohlfahrt J.;Marichal R.;Roda J-M;Caliman J-P;Pacheco P.",2017-01-01 00:00:00,"10.17528/cifor/006361","http://www.altmetric.com/details/17285213","https://badges.altmetric.com/?size=64&score=11&types=bbbbbbbb",2020-05-10 23:59:35
228,1,1900-01-01 00:00:00,2200-01-01 00:00:00,228,"Social Franchising and a Nationwide Mass Media Campaign Increased the Prevalence of Adequate Complementary Feeding in Vietnam: A Cluster-Randomized Program Evaluation","Journal of Nutrition","Rahul Rawat;Phuong Hong Nguyen;Lan Mai Tran;Nemat Hajeebhoy;Huan Van Nguyen;Jean Baker;Edward A Frongillo;Marie T Ruel;Purnima Menon",2017-02-08 00:00:00,"10.3945/jn.116.243907","http://www.altmetric.com/details/16296490","https://badges.altmetric.com/?size=64&score=10&types=tttttttt",2020-05-10 23:59:35
229,1,1900-01-01 00:00:00,2200-01-01 00:00:00,229,"Sero-prevalence of specific Leptospira serovars in fattening pigs from 5 provinces in Vietnam","BMC Veterinary Research","Hu Suk Lee;Nguyen Viet Khong;Huyen Nguyen Xuan;Vuong Bui Nghia;Hung Nguyen-Viet;Delia Grace",2017-05-08 00:00:00,"10.1186/s12917-017-1044-1","http://www.altmetric.com/details/19995895","https://badges.altmetric.com/?size=64&score=10&types=bbtttttt",2020-05-10 23:59:35
230,1,1900-01-01 00:00:00,2200-01-01 00:00:00,230,"Oferta y demanda de información para la gestión de las sequías en el Corredor Seco de Guatemala: ¿Cuál es la percepción de los tomadores de decisiones?",,"Bouroncle, Claudia;Girón, Estuardo;Imbach, Pablo;Müller, Anna;Pérez, Sonia;Portillo, Fernando;van Etten, Jacob",2017-05-15 00:00:00,,"http://www.altmetric.com/details/20235308","https://badges.altmetric.com/?size=64&score=10&types=bttttttf",2020-05-11 00:03:33
231,1,1900-01-01 00:00:00,2200-01-01 00:00:00,231,"Is there decentralization in North Korea? Evidence and lessons from the sloping land management program 2004–2014","Land Use Policy","Jun He;Jianchu Xu",2017-02-01 00:00:00,"10.1016/j.landusepol.2016.11.020","http://www.altmetric.com/details/15683030","https://badges.altmetric.com/?size=64&score=11&types=mmmmtttt",2020-05-10 23:59:35
232,1,1900-01-01 00:00:00,2200-01-01 00:00:00,232,"Iron-biofortified staple food crops for improving iron status: a review of the current evidence","Current Opinion in Biotechnology","Julia L Finkelstein;Jere D Haas;Saurabh Mehta",2017-04-01 00:00:00,"10.1016/j.copbio.2017.01.003","http://www.altmetric.com/details/18780359","https://badges.altmetric.com/?size=64&score=11&types=tttttttt",2020-05-10 23:59:35
233,1,1900-01-01 00:00:00,2200-01-01 00:00:00,233,"Institutional challenges to climate change adaptation: A case study on policy action gaps in Uganda","Environmental Science & Policy","Edidah L. Ampaire;Laurence Jassogne;Happy Providence;Mariola Acosta;Jennifer Twyman;Leigh Winowiecki;Piet van Asten",2017-09-01 00:00:00,"10.1016/j.envsci.2017.05.013","http://www.altmetric.com/details/20904279","https://badges.altmetric.com/?size=64&score=11&types=bbbttttt",2020-05-10 23:59:35
234,1,1900-01-01 00:00:00,2200-01-01 00:00:00,234,"Facilitating smallholder tree farming in fragmented tropical landscapes: Challenges and potentials for sustainable land management","Journal of Environmental Management","Syed Ajijur Rahman;Terry Sunderland;James M. Roshetko;John Robert Healey",2017-08-01 00:00:00,"10.1016/j.jenvman.2017.04.047","http://www.altmetric.com/details/20363550","https://badges.altmetric.com/?size=64&score=11&types=bbbbbbbb",2020-05-10 23:59:35
235,1,1900-01-01 00:00:00,2200-01-01 00:00:00,235,"Ethiopia livestock sector analysis: A 15 year livestock sector strategy",,"Shapiro, Barry I.;Gebru, Getachew;Desta, Solomon;Negassa, Asfaw;Nigussie, Kidus;Aboset Gezahegn;Mechale. Henok",2017-10-30 00:00:00,,"http://www.altmetric.com/details/37095504","https://badges.altmetric.com/?size=64&score=11&types=bbbbbbbb",2020-05-11 00:04:33
236,1,1900-01-01 00:00:00,2200-01-01 00:00:00,236,"Climate-Smart Agriculture in Bangladesh",,"CIAT;Word Bank;International Center for Tropical Agriculture",2017-09-06 00:00:00,,"http://www.altmetric.com/details/24916245","https://badges.altmetric.com/?size=64&score=12&types=tttttttt",2020-05-11 00:04:40
237,1,1900-01-01 00:00:00,2200-01-01 00:00:00,237,"Climate smartness of GIZ soil protection and rehabilitation technologies in Western Kenya: Rapid assessment report",,"Paul, Birthe; Sommer, Rolf; Birnholz, Celine; Koge, Jessica; Braslow, Juliet; Notenbaert, An Maria Omer",2017-01-01 00:00:00,,"https://www.altmetric.com/details/16911404",,
238,1,1900-01-01 00:00:00,2200-01-01 00:00:00,238,"Can scenario planning catalyse transformational change? Evaluating a climate change policy case study in Mali","Futures","Edmond Totin;James R. Butler;Amadou Sidibé;Samuel Partey;Philip K. Thornton;Ramadjita Tabo",2018-02-01 00:00:00,"10.1016/j.futures.2017.11.005","http://www.altmetric.com/details/30028566","https://badges.altmetric.com/?size=64&score=11&types=tttttttt",2020-05-10 23:59:35
239,1,1900-01-01 00:00:00,2200-01-01 00:00:00,239,"Agronomic biofortification of crops to fight hidden hunger in sub-Saharan Africa","Global Food Security","A.W. de Valença;A. Bake;I.D. Brouwer;K.E. Giller",2017-03-01 00:00:00,"10.1016/j.gfs.2016.12.001","http://www.altmetric.com/details/14767041","https://badges.altmetric.com/?size=64&score=11&types=bbtttttt",2020-05-10 23:59:36
240,1,1900-01-01 00:00:00,2200-01-01 00:00:00,240,"Agricultural diversification as an adaptation strategy",,"López Noriega, Isabel;Dawson, Ian K.;Vernooy, Ronnie;Köhler-Rollefson, Ilse;Halewood, Michael",2017-06-06 00:00:00,,"http://www.altmetric.com/details/20870012","https://badges.altmetric.com/?size=64&score=11&types=bbtttttt",2020-05-11 00:06:30
241,1,1900-01-01 00:00:00,2200-01-01 00:00:00,241,"African swine fever control and market integration in Ugandan peri-urban smallholder pig value chains: An ex-ante impact assessment of interventions and their interaction","Preventive Veterinary Medicine","Emily Ouma;Michel Dione;Rosemirta Birungi;Peter Lule;Lawrence Mayega;Kanar Dizyee",2018-03-01 00:00:00,"10.1016/j.prevetmed.2017.12.010","http://www.altmetric.com/details/31295500","https://badges.altmetric.com/?size=64&score=27&types=bbbttttt",2020-05-10 23:59:36
242,1,1900-01-01 00:00:00,2200-01-01 00:00:00,242,"Addressing conflict through collective action in natural resource management","International Journal of the Commons","Blake D. Ratner;Ruth Meinzen-Dick;Jon Hellin;Everisto Mapedza;Jon Unruh;Wouter Veening;Eric Haglund;Candace May;Carl Bruch",2017-09-01 00:00:00,"10.18352/ijc.768","http://www.altmetric.com/details/28291697","https://badges.altmetric.com/?size=64&score=10&types=bbtttttt",2020-05-10 23:59:36
243,1,1900-01-01 00:00:00,2200-01-01 00:00:00,243,"Worldwide translocation of teak—origin of landraces and present genetic base","Tree Genetics & Genomes","Ole K. Hansen;Suchitra Changtragoon;Bundit Ponoy;Juan Lopez;John Richard;Erik D. Kjær",2017-07-17 00:00:00,"10.1007/s11295-017-1170-8","http://www.altmetric.com/details/22660531","https://badges.altmetric.com/?size=64&score=10&types=bbbtttff",2020-05-10 23:59:36
244,1,1900-01-01 00:00:00,2200-01-01 00:00:00,244,"Training on seasonal forecasting using the IRI Climate Predictability Tool and Data Library",,"Siebert, Asher;Kagabo, Desire M.;Vuguziga, Floribert",2017-10-26 00:00:00,,"http://www.altmetric.com/details/28038455","https://badges.altmetric.com/?size=64&score=10&types=mmmmtttt",2020-05-11 00:03:38
245,1,1900-01-01 00:00:00,2200-01-01 00:00:00,245,"Toward an Understanding of Economic Growth in Africa: A Reinterpretation of the Lewis Model","World Development","Xinshen Diao;Margaret McMillan",2018-09-01 00:00:00,"10.1016/j.worlddev.2016.12.008","http://www.altmetric.com/details/16037543","https://badges.altmetric.com/?size=64&score=10&types=bbbttttt",2020-05-10 23:59:36
246,1,1900-01-01 00:00:00,2200-01-01 00:00:00,246,"The research and implementation continuum of biofortified sweet potato and maize in Africa","Annals of the New York Academy of Sciences","Sherry A. Tanumihardjo;Anna-Marie Ball;Chisela Kaliwile;Kevin V. Pixley",2017-02-10 00:00:00,"10.1111/nyas.13315","http://www.altmetric.com/details/16326709","https://badges.altmetric.com/?size=64&score=10&types=bbttttff",2020-05-10 23:59:36
247,1,1900-01-01 00:00:00,2200-01-01 00:00:00,247,"The frankincense tree Boswellia neglecta reveals high potential for restoration of woodlands in the Horn of Africa","Forest Ecology & Management","Mulugeta Mokria;Motuma Tolera;Frank J. Sterck;Aster Gebrekirstos;Frans Bongers;Mathieu Decuyper;Ute Sass-Klaassen",2017-02-01 00:00:00,"10.1016/j.foreco.2016.11.020","http://www.altmetric.com/details/15207667","https://badges.altmetric.com/?size=64&score=10&types=mmmmmmmm",2020-05-10 23:59:36
248,1,1900-01-01 00:00:00,2200-01-01 00:00:00,248,"Sustainable forest management for land rehabilitation and provision of biomass-energy",,"N., Borchard;Y., Artati;S.-M., Lee;H., Baral;Borchard, N.;Artati, Y.;Lee, S.-M.;Baral, H.;Borchard N.;Artati Y.;Lee S.-M.;Baral H.",2017-01-01 00:00:00,"10.17528/cifor/006384","http://www.altmetric.com/details/16539925","https://badges.altmetric.com/?size=64&score=15&types=bbbtttgg",2020-05-10 23:59:36
249,1,1900-01-01 00:00:00,2200-01-01 00:00:00,249,"Substantial N2O emissions from peat decomposition and N fertilization in an oil palm plantation exacerbated by hotspots","Environmental Research Letters (ERL)","Satria Oktarita;Kristell Hergoualc’h;Syaiful Anwar;Louis V Verchot",2017-10-04 00:00:00,"10.1088/1748-9326/aa80f1","http://www.altmetric.com/details/26289863","https://badges.altmetric.com/?size=64&score=13&types=bbtttttd",2020-05-10 23:59:36
250,1,1900-01-01 00:00:00,2200-01-01 00:00:00,250,"Seeing is believing? Evidence from an extension network experiment","Journal of Development Economics","Florence Kondylis;Valerie Mueller;Jessica Zhu",2017-03-01 00:00:00,"10.1016/j.jdeveco.2016.10.004","http://www.altmetric.com/details/13337174","https://badges.altmetric.com/?size=64&score=12&types=tttttttd",2020-05-10 23:59:37
251,1,1900-01-01 00:00:00,2200-01-01 00:00:00,251,"Retail Sugar From One Zambian Community Does Not Meet Statutory Requirements for Vitamin A Fortification","Food & Nutrition Bulletin","Matthew D. Greene;Gladys Kabaghe;Mofu Musonda;Amanda C. Palmer",2017-10-04 00:00:00,"10.1177/0379572117733841","http://www.altmetric.com/details/27094243","https://badges.altmetric.com/?size=64&score=10&types=mmmmtttt",2020-05-10 23:59:37
252,1,1900-01-01 00:00:00,2200-01-01 00:00:00,252,"Preconception Micronutrient Supplementation with Iron and Folic Acid Compared with Folic Acid Alone Affects Linear Growth and Fine Motor Development at 2 Years of Age: A Randomized Controlled Trial in Vietnam","Journal of Nutrition","Phuong H Nguyen;Ines Gonzalez-Casanova;Melissa F Young;Truong Viet Truong;Hue Hoang;Huong Nguyen;Son Nguyen;Ann M DiGirolamo;Reynaldo Martorell;Usha Ramakrishnan",2017-06-14 00:00:00,"10.3945/jn.117.250597","http://www.altmetric.com/details/21287071","https://badges.altmetric.com/?size=64&score=9&types=tttttttf",2020-05-10 23:59:37
253,1,1900-01-01 00:00:00,2200-01-01 00:00:00,253,"Novel Technological and Management Options for Accelerating Transformational Changes in Rice and Livestock Systems","Sustainability (2071-1050)","Ngonidzashe Chirinda;Laura Arenas;Sandra Loaiza;Catalina Trujillo;Maria Katto;Paula Chaparro;Jonathan Nuñez;Jacobo Arango;Deissy Martinez-Baron;Ana Loboguerrero;Luis Becerra Lopez-Lavalle;Ivan Avila;Myriam Guzmán;Michael Peters;Jennifer Twyman;María García;Laura Serna;Daniel Escobar;Diksha Arora;Jeimar Tapasco;Lady Mazabel;Fernando Correa;Manabu Ishitani;Mayesse Da Silva;Eduardo Graterol;Santiago Jaramillo;Adriana Pinto;Andres Zuluaga;Nelson Lozano;Ryan Byrnes;Gabriel LaHue;Carolina Alvarez;Idupulapati Rao;Rolando Barahona",2017-10-27 00:00:00,"10.3390/su9111891","http://www.altmetric.com/details/28010109","https://badges.altmetric.com/?size=64&score=11&types=tttttttt",2020-05-10 23:59:37
254,1,1900-01-01 00:00:00,2200-01-01 00:00:00,254,"Improving agricultural knowledge management: The AgTrials experience","F1000 Research","Glenn Hyman;Herlin Espinosa;Paola Camargo;David Abreu;Medha Devare;Elizabeth Arnaud;Cheryl Porter;Leroy Mwanzia;Kai Sonder;Sibiry Traore",2017-03-24 00:00:00,"10.12688/f1000research.11179.1","http://www.altmetric.com/details/18534311","https://badges.altmetric.com/?size=64&score=10&types=bbtttttt",2020-05-10 23:59:37
255,1,1900-01-01 00:00:00,2200-01-01 00:00:00,255,"Health and Health Care Transitions in Vietnam: Evidence From the CHILILAB Health and Demographic Surveillance System (CHILILAB HDSS)","Asia-Pacific Journal of Public Health","Hoang Van Minh;Do Van Dung;Nguyen Viet Hung;Osman Sankoh;Do Van, Dung;Nguyen-Viet, Hung;Sankoh, O.",2017-07-01 00:00:00,"10.1177/1010539517720550","http://www.altmetric.com/details/22194742","https://badges.altmetric.com/?size=64&score=10&types=bbtttttt",2020-05-10 23:59:38
256,1,1900-01-01 00:00:00,2200-01-01 00:00:00,256,"Gender and inorganic nitrogen: what are the implications of moving towards a more balanced use of nitrogen fertilizer in the tropics?","International Journal of Agricultural Sustainability","Cathy Rozel Farnworth;Clare Stirling;Tek B. Sapkota;M. L. Jat;Michael Misiko;Simon Attwood",2017-03-02 00:00:00,"10.1080/14735903.2017.1295343","http://www.altmetric.com/details/17391938","https://badges.altmetric.com/?size=64&score=24&types=mmbbtttf",2020-05-10 23:59:38
