pk_id_policy_info,version,date_from,date_to,id,"policy_title","pdf","pk","Gender","Youth","CapDev","Climate","description"
509,1,1900-01-01 00:00:00,2200-01-01 00:00:00,754,"FTA supports evidence-based integration of agroforestry targets in the ongoing Vietnam Nationally determined contributions (NDCs) revision",,"754_151","1 - Significant","1 - Significant","1 - Significant","2 - Principal",
510,1,1900-01-01 00:00:00,2200-01-01 00:00:00,755,"FTA supports evidence-based integration of agroforestry targets in the ongoing Myanmar NDC revision",,"755_151","1 - Significant","1 - Significant","1 - Significant","2 - Principal",
511,1,1900-01-01 00:00:00,2200-01-01 00:00:00,756,"FISH research activities in India provide robust foundations for the Government of Odisha in securing a funding USD 25.41 million towards  unleashing  the Blue Revolution","https://hdl.handle.net/20.500.11766.1/289367","756_289","1 - Significant","1 - Significant","1 - Significant","0 - Not Targeted","The successful FISH research and activities in India have been providing strong evidence to the Department of Fisheries in Odisha, significantly expanding the investment portfolio in the aquaculture and fisheries. "
512,1,1900-01-01 00:00:00,2200-01-01 00:00:00,757,"FISH research helps the Government of Odisha (India) in securing funding for transforming the livelihoods of Tribal communities dwelling in mineral bearing districts through fisheries ","https://hdl.handle.net/20.500.11766.1/b47046","757_289","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","WorldFish provided technical inputs to the Government of Odisha to obtain funding from the Odisha Mineral Bearing Areas Development Corporation (OMBADC) to support the fishery development in seven mineral districts."
513,1,1900-01-01 00:00:00,2200-01-01 00:00:00,758,"The successful nutrition results in Odisha, India, attract additional funding from the Ministry of Micro, Small & Medium Enterprises (MSME) to promote hygienic fish products","https://hdl.handle.net/20.500.11766.1/f41f49","758_289","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted","WorldFish provided technical inputs  to the Government of Odisha in obtaining funding on  two proposals on fish processing  under Prime Minister’s Formalization of Micro Food Processing Enterprises (PMFME). "
514,1,1900-01-01 00:00:00,2200-01-01 00:00:00,759," USD 7.92 Million grant by the World Bank allocated to promote the aquaculture development in the State of Odisha, India, based on FISH research and technical inputs","https://hdl.handle.net/20.500.11766.1/39b86b","759_289","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","The  awarded grant of USD 7.92 Million will support the activities under the Aquaculture Production Component of the World Bank assisted Odisha Integrated Irrigation Project for Climate Resilient Agriculture (OIIPCRA)."
515,1,1900-01-01 00:00:00,2200-01-01 00:00:00,760,"World-first monitoring system for small-scale fisheries adopted by the Timor-Leste government at a national scale","https://hdl.handle.net/20.500.11766.1/65a842","760_289","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","PeskAAS Small-scale fisheries monitoring system, designed and established through a number of WorldFish led project, has now been fully adopted by government as their national fisheries monitoring platform."
516,1,1900-01-01 00:00:00,2200-01-01 00:00:00,761,"Research on gender transformative approaches (GTA) integrated into European Commission and Rome-based Agencies (FAO, WFP, IFAD) policy and practice documents","https://hdl.handle.net/20.500.11766.1/f436b4","761_289","2 - Principal","1 - Significant","1 - Significant","0 - Not Targeted","WorldFish scientists contributed FISH (and AAS CRP) research to a Compendium on Gender Transformative Approaches through a joint European Union funded program with FAO, IFAD and WFP"
517,1,1900-01-01 00:00:00,2200-01-01 00:00:00,762,"FAO-WorldFish collaboration to formulate recommendations and policies on the impacts of COVID-19 on aquatic food supply chains ","https://hdl.handle.net/20.500.11766.1/5a6d08","762_289","1 - Significant","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","WorldFish’s reports on COVID-19 impacts have drawn requests from FAO’s Fisheries Division to collaborate on COVID-19 impacts on aquatic food supply chains."
518,1,1900-01-01 00:00:00,2200-01-01 00:00:00,764,"Policies for development and management of aquatic genetic resources in Africa and Asia strengthened by FISH genetics research","https://hdl.handle.net/20.500.11766.1/5f2f42","764_289","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","0 - Not Targeted","FISH genetics research contributes to the development of policies for aquatic genetic resources management through the FAO Intergovernmental Technical Working on Aquatic Genetic Resources"
519,1,1900-01-01 00:00:00,2200-01-01 00:00:00,765,"Increased recognition and support for sustainable national and sub-national Community Based Fisheries Management (CBFM) programs by the governments of Kiribati, Vanuatu and Solomon Islands","https://hdl.handle.net/20.500.11766.1/0cb692","765_289","1 - Significant","0 - Not Targeted","1 - Significant","0 - Not Targeted","FISH research and innovations on fisheries co-management has been guiding the governments in the Pacific towards implementing Community Based Fisheries Management (CBFM) programs for improved livelihoods and natural resource management. "
520,1,1900-01-01 00:00:00,2200-01-01 00:00:00,767,"Fish research helps catalyzing changes in technical vocational and entrepreneurship training in Zambia and Zimbabwe through a tilapia-based e-learning platform","https://hdl.handle.net/20.500.11766.1/81a773","767_289","0 - Not Targeted","2 - Principal","2 - Principal","0 - Not Targeted"," WorldFish and partners  have developed a Tilapia-based Aquaculture online training platform for students and commercial smallholder farmers to enhance the delivery of aquaculture technical and entrepreneurship trainings in Zambia."
521,1,1900-01-01 00:00:00,2200-01-01 00:00:00,768,"One CGIAR Performance and Results Management Framework 2022-2030 builds on Scaling Readiness",,"768_287","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","The Performance and Results Management Framework embeds an improved approach to innovation management and scaling based on the principles of Scaling Readiness developed by RTB."
522,1,1900-01-01 00:00:00,2200-01-01 00:00:00,769,"Contribution to deregistration of Paraquat pesticide by the National Agency for Food and Drug Administration and Control (NAFDAC) of Nigeria",,"769_287","0 - Not Targeted","2 - Principal","2 - Principal","0 - Not Targeted","National Agency for Food and Drug Administration and Control (NAFDAC) of Nigeria is following its paraquat de-registration plans, following IITA's advocacy efforts with partners in the framework of ACAI/CWMP "
523,1,1900-01-01 00:00:00,2200-01-01 00:00:00,770,"CGIAR supported the Ethiopian Government to prepare the National Potato and Sweetpotato Strategy aiming a guiding decisions and investments in the potato value chain ",,"770_287","0 - Not Targeted","0 - Not Targeted","2 - Principal","0 - Not Targeted","The National Government will use the Ethiopia National Potato and Sweetpotato Strategy to guide decisions and investments to develop the potato value chain."
524,1,1900-01-01 00:00:00,2200-01-01 00:00:00,771,"Distinctness, Uniformity, Stability (DUS) and Value for Cultivation and Use (VCU) test protocols for the homologation of new potato varieties in Cameroon",,"771_287","0 - Not Targeted","0 - Not Targeted","1 - Significant","1 - Significant","CGIAR provided technical backstopping for the co-development of Distinctness, Uniformity, Stability (DUS) and Value for Cultivation and Use (VCU) test protocols for potato variety release"
525,1,1900-01-01 00:00:00,2200-01-01 00:00:00,772,"CIAT developed diagnostic and surveillance protocols implemented by National Plant Protection Organizations to understand the impact of the Cassava Mosaic Disease in Southeast Asia",,"772_287","1 - Significant","1 - Significant","2 - Principal","2 - Principal","Implementation of standard cost-effective field surveys and molecular diagnostics protocols for Cassava Mosaic Disease and cassava-begomoviruses in four countries in Thailand, Cambodia, Laos and Vietnam"
526,1,1900-01-01 00:00:00,2200-01-01 00:00:00,773,"National Plant Protection Organizations (NPPOs) define a common research strategy to manage impact of the Frogskin Disease in Colombia",,"773_287","0 - Not Targeted","1 - Significant","2 - Principal","1 - Significant","Collaboration with NPPOs to define strategies to understand the impact of the Frogskin Disease in Colombia and design a common research strategy."
527,1,1900-01-01 00:00:00,2200-01-01 00:00:00,774,"Tanzania passed into law seed certification standards for all classes of seed, from pre-basic to quality declared seed (QDS) for cassava, potato and sweetpotato",,"774_287","0 - Not Targeted","0 - Not Targeted","1 - Significant","0 - Not Targeted","From 2017 to 2020, new regulations and protocols were developed and signed into law for cassava and other vegetatively propagated crops (VPC)."
528,1,1900-01-01 00:00:00,2200-01-01 00:00:00,775,"Rwanda Agricultural and Animal Resources Board initiate national action to control Banana Xanthomonas Wilt informed by RTB/IITA scientists",,"775_287","1 - Significant","1 - Significant","1 - Significant","0 - Not Targeted","This documentary is the first step in facilitating a national policy shift on the control of a major banana disease (BXW) in Rwanda. "
529,1,1900-01-01 00:00:00,2200-01-01 00:00:00,776,"Malawi Multi-Sector Nutrition education and Communication Strategy (NECS) II 2019-2023","https://hdl.handle.net/20.500.11766.1/29e979","776_291","1 - Significant","1 - Significant","1 - Significant","1 - Significant","Among the key messages of this strategy is consumption of fortified and biofortified foods every day  including high-iron beans to prevent micronutrient deficiencies."
530,1,1900-01-01 00:00:00,2200-01-01 00:00:00,777,"Contribution to the Tanzania National Biofortification Guidelines, the Tanzania country strategy that enhances the consumption of beans and dry bean products","https://hdl.handle.net/20.500.11766.1/6b56fb","777_291","1 - Significant","1 - Significant","1 - Significant","1 - Significant","The National Biofortification Guidelines ensures the production, availability and utilization of a variety of food crops especially biofortified foods including high-iron beans, to improve the nutrition status of the community."
