pk_id_publication_info,version,date_from,date_to,id,"title","citation","Journal",year,"authors",is_ISI_journal,is_open_access,"pk","volume","issue","pages","DOI","Handle","deliverable_group"
764,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000265,"Market access, well-being, and nutrition: Evidence from Ethiopia","Stifel, David; and Minten, Bart. 2017. Market access, well-being, and nutrition: Evidence from Ethiopia. World Development 90(February 2017): 229 - 241. http://dx.doi.org/10.1016/j.worlddev.2016.09.009 ","World Development 90(February 2017): 229 - 241",2017,"Stifel, David; and Minten, Bart",1,0,"201700000265_12",,,,"http://dx.doi.org/10.1016/j.worlddev.2016.09.009",,"201700000265"
765,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000266,"Pathways Less Explored—Locus of Control and Technology Adoption","Taffesse, Alemayehu Seyoum and Tadesse, Fanaye. 2017. Pathways Less Explored—Locus of Control and Technology Adoption. Journal of African Economies 26(Supplement 1): i36-i72. on July 4, 2017: https://doi.org/10.1093/jae/ejx013 ","Journal of African Economies 26(Supplement 1): i36-i72. on July 4, 2017",2017,"Taffesse, Alemayehu Seyoum and Tadesse, Fanaye",1,0,"201700000266_12",,,,"https://doi.org/10.1093/jae/ejx013",,"201700000266"
766,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000267,"Heterogeneous returns to chemical fertilizer at the intensive margins: Insights from Nepal","Takeshima, Hiroyuki; Adhikari, Rajendra Prasad; Shivakoti, Sabnam; Kaphle, Basu Dev; and Kumar, Anjani. 2017. Heterogeneous returns to chemical fertilizer at the intensive margins: Insights from Nepal. Food Policy 69 (May 2017): 97-109. http://dx....","Food Policy 69 (May 2017): 97-109",2017,"Takeshima, Hiroyuki; Adhikari, Rajendra Prasad; Shivakoti, Sabnam; Kaphle, Basu Dev; and Kumar, Anjan",1,1,"201700000267_12",,,,"http://dx.doi.org/10.1016/j.foodpol.2017.03.007",,"201700000267"
767,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000268,"The Rapid Expansion of Herbicide Use in Smallholder Agriculture in Ethiopia: Patterns, Drivers, and Implications","Tamru, Seneshaw; Minten, Bart; Alemu, Dawit; and Bachewe, Fantu Nisrane. 2017. The Rapid Expansion of Herbicide Use in Smallholder Agriculture in Ethiopia: Patterns, Drivers, and Implications. European Journal of Development Research 29(3): 628–6...","European Journal of Development Research 29(3): 628–647",2017,"Tamru, Seneshaw; Minten, Bart; Alemu, Dawit; and Bachewe, Fantu Nisrane",1,0,"201700000268_12",,,,"https://doi.org/10.1057/s41287-017-0076-5",,"201700000268"
768,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000269,"Capturing the impacts of agricultural innovation platforms: An empirical evaluation of village crop-livestock development platforms in Burkina Faso","Téno,Gabriel; and Cadilhon, Jean-Joseph. 2017. Capturing the impacts of agricultural innovation platforms: An empirical evaluation of village crop-livestock development platforms in Burkina Faso. Livestock Research for Rural Development 29(9). http://l...","Livestock Research for Rural Development 29(9)",2017,"Téno,Gabriel; and Cadilhon, Jean-Joseph",0,1,"201700000269_12",,,,"http://lrrd.cipav.org.co/lrrd29/9/jo.c29169.html",,"201700000269"
769,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000270,"Potential benefits of drought and heat tolerance for adapting maize to climate change in tropical environments","Tesfaye, Kindie; Kruseman, Gideon; Cairns, Jill E.; Zaman-Allah, Mainassara; and Wegary, Dagne; et al. Potential benefits of drought and heat tolerance for adapting maize to climate change in tropical environments. Climate Risk Management. Article in...","Climate Risk Management. Article in press. First published online on October 16, 2017",2017,"Tesfaye, Kindie; Kruseman, Gideon; Cairns, Jill E.; Zaman-Allah, Mainassara; and Wegary, Dagne; et al.",0,1,"201700000270_12",,,,"https://doi.org/10.1016/j.crm.2017.10.001",,"201700000270"
770,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000271,"Constraints to the adoption of fodder tree technology in Malawi","Toth, Gregory G.; Nair, P. K. Ramachandran; Duffy, Colm P.; and Franzel, Steven C. Constraints to the adoption of fodder tree technology in Malawi. Sustainability Science. Article in Press. First published online on August 4, 2017. https://doi.org/10....","Sustainability Science. Article in Press. First published online on August 4, 2017",2017,"Toth, Gregory G.; Nair, P. K. Ramachandran; Duffy, Colm P.; and Franzel, Steven C",1,0,"201700000271_12",,,,"https://doi.org/10.1007/s11625-017-0460-2",,"201700000271"
771,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000272,"Indonesian aquaculture futures: An analysis of fish supply and demand in Indonesia to 2030 and role of aquaculture using the AsiaFish model","Tran, Nhuong; Rodriguez, U.-Primo; Chan, Chin Yee; Philips, Michael John; Mohan, Chadag Vishnumurthy; Henriksson,  Patrik John Gustav; Koeshendrajana, Sonny; Suri, Sharon; and Hall, Stephen. 2017. Indonesian aquaculture futures: An analysis of fis...","Marine Policy 79: pp. 25-32",2017,"Tran, Nhuong; Rodriguez, U.-Primo; Chan, Chin Yee; Philips, Michael John; Mohan, Chadag Vishnumurthy; Henriksson,  Patrik John Gustav; Koeshendrajana, Sonny; Suri, Sharon; and Hall, Stephen",1,0,"201700000272_12",,,,"http://www.sciencedirect.com/science/article/pii/S0308597X16307205",,"201700000272"
772,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000273,"Projecting regional climate and cropland changes using a linked biogeophysical-socioeconomic modeling framework: 1. Model description and an equilibrium application over West Africa","Wang, Guiling; Ahmed, Kazi Farzan; You, Liangzhi; Yu, Miao; Pal, Jeremy; and Ji, Zhenming. 2017. Projecting regional climate and cropland changes using a linked biogeophysical-socioeconomic modeling framework: 1. Model description and an equilibrium ...","Journal of Advances in Modeling Earth Systems 9(1): 377-388",2017,"Wang, Guiling; Ahmed, Kazi Farzan; You, Liangzhi; Yu, Miao; Pal, Jeremy; and Ji, Zhenming",1,1,"201700000273_12",,,,"https://doi.org/10.1002/2016MS000721",,"201700000273"
773,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000274,"From ""Made in China"" to ""Innovated in China"": Necessity, prospect, and challenges","Wei, Shang-Jin; Xie, Zhuan; and Zhang, Xiaobo. 2017. From ""Made in China"" to ""Innovated in China"": Necessity, prospect, and challenges. Journal of Economic Perspectives 31(1): 49-70. http://dx.doi.org/10.1257/jep.31.1.49 ","Journal of Economic Perspectives 31(1): 49-70",2017,"Wei, Shang-Jin; Xie, Zhuan; and Zhang, Xiaobo",1,0,"201700000274_12",,,,"http://dx.doi.org/10.1257/jep.31.1.49",,"201700000274"
774,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000275,"Home ownership as status competition: Some theory and evidence","Wei, Shang-Jin; Zhang, Xiaobo; and Liu, Yin. 2017. Home ownership as status competition: Some theory and evidence. Journal of Development Economics 127(July 2017): 169-186. https://doi.org/10.1016/j.jdeveco.2016.12.001 ","Journal of Development Economics 127(July 2017): 169-186",2017,"Wei, Shang-Jin; Zhang, Xiaobo; and Liu, Yin",1,0,"201700000275_12",,,,"https://doi.org/10.1016/j.jdeveco.2016.12.001",,"201700000275"
775,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000276,"Land Prices Heading Skyward? An Analysis of Farmland Values across Tanzania","Wineman, Ayala; Jayne, Thomas S. Land Prices Heading Skyward? An Analysis of Farmland Values across Tanzania, Applied Economic Perspectives and Policy, Volume 40, Issue 2, 1 June 2018, Pages 187–214. Published online: 16 October 2017. https://doi.or...","Applied Economic Perspectives and Policy, Volume 40, Issue 2, 1 June 2018, Pages 187–214. Published online: 16 October 2017",2017,"Wineman, Ayala; Jayne, Thomas S",1,0,"201700000276_12",,,,"https://doi.org/101093/aepp/ppx038",,"201700000276"
776,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000277,"Diet transformation in Africa: The case of Ethiopia","Worku, Ibrahim Hassen; Dereje, Mekdim; Minten, Bart; and Hirvonen, Kalle. 2017. Diet transformation in Africa: The case of Ethiopia. Agricultural Economics 48(S1): 73-86. https://doi.org/10.1111/agec.12387 ","Agricultural Economics 48(S1): 73-86",2017,"Worku, Ibrahim Hassen; Dereje, Mekdim; Minten, Bart; and Hirvonen, Kalle",1,0,"201700000277_12",,,,"https://doi.org/10.1111/agec.12387",,"201700000277"
777,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000278,"Invest in small-scale irrigated agriculture: A national assessment on potential to expand small-scale irrigation in Nigeria","Xie, Hua; You, Liangzhi [游良志]; and Takeshima, Hiroyuki. 2017. Invest in small-scale irrigated agriculture: A national assessment on potential to expand small-scale irrigation in Nigeria. Agricultural Water Management 193(November 2017): 251-264. h...","Agricultural Water Management 193(November 2017): 251-264",2017,"Xie, Hua; You, Liangzhi [游良志]; and Takeshima, Hiroyuki",1,0,"201700000278_12",,,,"https://doi.org/10.1016/j.agwat.2017.08.020",,"201700000278"
778,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000279,"Effects of Labor Price Hike and Population Ageing on Rural Land Lease in China","Yang Jin, and Chen Zhigang. 2017. Effects of Labor Price Hike and Population Ageing on Rural Land Lease in China. China Economist. 12(2): 66-80. http://www.chinaeconomist.com/index.php/2017/05/24/effects-of-labor-price-hike-and-population-ageing-on-rur...","China Economist. 12(2): 66-80",2017,"Yang Jin, and Chen Zhigang",0,0,"201700000279_12",,,,"http://www.chinaeconomist.com/index.php/2017/05/24/effects-of-labor-price-hike-and-population-ageing-on-rural-land-lease-in-china/ ",,"201700000279"
779,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000280,"Africa’s evolving employment trends: implications for economic transformation","Yeboah, Felix Kwame; Jayne, Thomas S. Africa’s evolving employment trends: implications for economic transformation. AfricaGrowth Agenda, Volume 2017 Number 1, Jan 2017, p. 18 – 22 http://hdl.handle.net/10520/EJC-67c8c52c3 ","AfricaGrowth Agenda, Volume 2017 Number 1, Jan 2017, p. 18 – 22",2017,"Yeboah, Felix Kwame; Jayne, Thomas",0,0,"201700000280_12",,,,"http://hdl.handle.net/10520/EJC-67c8c52c3",,"201700000280"
780,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000281,"Assessing the harvested area gap in China","Yu, Qiangyi; Wu, Wenbin; You, Liangzhi; Zhu, Tingju; van Vliet, Jasper; Verburg, Peter H.; Liu, Zhenhuan; Li, Zhengguo; Yang, Peng; Zhou, Qingbo; and Tang, Huajun. 2017. Assessing the harvested area gap in China. Agricultural Systems 153 (May 2017...","Agricultural Systems 153 (May 2017): 212–220",2017,"Yu, Qiangyi; Wu, Wenbin; You, Liangzhi; Zhu, Tingju; van Vliet, Jasper; Verburg, Peter H",1,0,"201700000281_12",,,,"; Liu, Zhenhuan; Li, Zhengguo; Yang, Peng; Zhou, Qingbo; and Tang, Huajun",,"201700000281"
781,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000282,"Mechanization outsourcing clusters and division of labor in Chinese agriculture","Zhang, Xiaobo; Yang, Jin; and Thomas, Reardon. 2017. Mechanization outsourcing clusters and division of labor in Chinese agriculture. China Economic Review 43(April 2017): 184-195. http://dx.doi.org/10.1016/j.chieco.2017.01.012 ","China Economic Review 43(April 2017): 184-195",2017,"Zhang, Xiaobo; Yang, Jin; and Thomas, Reardon",1,0,"201700000282_12",,,,"http://dx.doi.org/10.1016/j.chieco.2017.01.012",,"201700000282"
782,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000283,"Happiness in the air: How does a dirty sky affect mental health and subjective well-being?","Zhang, Xin; Zhang, Xiaobo; and Chen, Xi. 2017. Happiness in the air: How does a dirty sky affect mental health and subjective well-being? Journal of Environmental Economics and Management 85(September 2017): 81-94. https://doi.org/10.1016/j.jeem.2017.04...","Journal of Environmental Economics and Management 85(September 2017): 81-94",2017,"Zhang, Xin; Zhang, Xiaobo; and Chen, Xi",1,0,"201700000283_12",,,,"https://doi.org/10.1016/j.jeem.2017.04.001",,"201700000283"
783,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000284,"Valuing air quality using happiness data: The case of China","Zhang, Xin; Zhang, Xiaobo; and Chen, Xi. 2017. Valuing air quality using happiness data: The case of China. Ecological Economics 137 (2017): 29-36. http://dx.doi.org/10.1016/j.ecolecon.2017.02.020 ","Ecological Economics 137 (2017): 29-36",2017,"Zhang, Xin; Zhang, Xiaobo; and Chen, Xi",1,0,"201700000284_12",,,,"http://dx.doi.org/10.1016/j.ecolecon.2017.02.020",,"201700000284"
784,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000285,"Health insurance and medical impoverishment in rural China: Evidence from Guizhou province","Zhang, Yumei; Filipski, Mateusz J.; and Chen, Kevin Z. 2017. Health insurance and medical impoverishment in rural China: Evidence from Guizhou province. The Singapore Economic Review 62(1). http://dx.doi.org/10.1142/S021759081650017X ","The Singapore Economic Review 62(1)",2017,"Zhang, Yumei; Filipski, Mateusz J.; and Chen, Kevin Z",1,0,"201700000285_12",,,,"http://dx.doi.org/10.1142/S021759081650017X",,"201700000285"
785,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000286,"Constructing linkage maps in the genomics era with MapDisto 2.0","Heffelfinger, C., Fragoso, C. A., & Lorieux, M. 2017. Constructing linkage maps in the genomics era with MapDisto 2.0. Bioinformatics (Oxford, England), 1–2.","Bioinformatics (Oxford, England), 1–2",2017,"Heffelfinger, C., Fragoso, C. A., & Lorieux, M.",1,1,"201700000286_186",,,,"https://doi.org/10.1093/bioinformatics/btx177",,"201700000286"
786,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000287,"Over-Expression of an Arabidopsis thaliana galactinol synthase gene improves drought tolerance in transgenic rice and increased grain yield in the field","Michael Selvaraj, Takuma Ishizaki, Milton Valencia, Beata Dedicova , Ogawa Satoshi, Takuya Ogata, Kyouko Yoshiwara , Kyonoshin Maruyama , Miyako Kusano, Kazuki Saito, Fuminori Takahashi, Kazuo Shinozaki, Kazuo Nakashima, and Manabu Ishitani. 2017. Over-E...","Plant Biotechnology Journal",2017,"Michael Selvaraj, Takuma Ishizaki,   Milton Valencia, Beata Dedicova , Ogawa Satoshi, Takuya Ogata, Kyouko Yoshiwara , Kyonoshin Maruyama , Miyako Kusano, Kazuki Saito, Fuminori Takahashi, Kazuo Shinozaki, Kazuo Nakashima, and Manabu Ishitani",1,1,"201700000287_186",,,,"https://doi.org/10.1111/pbi.12731",,"201700000287"
787,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000288,"Occurrence and Molecular Detection of Rice hoja blanca virus (Genus Tenuivirus) in Peru","Bolaños, Carmen; Leiva, Ana Maria; Saavedra, Juan; Bruzzone, Carlos; Cruz, Maribel; Cuellar, Wilmer. 2017. Occurrence and Molecular Detection of Rice hoja blanca virus (Genus Tenuivirus) in Peru. Plant Disease 101(6):70.","Plant Disease 101(6):70",2017,"Bolaños, Carmen; Leiva, Ana Maria; Saavedra, Juan; Bruzzone, Carlos; Cruz, Maribel; Cuellar, Wilmer",1,1,"201700000288_186",,,,"https://doi.org/10.1093/bioinformatics/btx177",,"201700000288"
788,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000289,"2017: Pest Management in Organic Rice: Latin America and the Caribbean","A. Pantoja, E. A. Torres, A. García, E.J. Graterol, G. A. Prado and M. Cruz. 2017. 2017: Pest Management in Organic Rice: Latin America and the Caribbean. Handbook of Pest Management in Organic Farming.","Handbook of Pest Management in Organic Farming",2017,"A. Pantoja, E. A. Torres, A. García, E.J. Graterol, G. A. Prado and M. Cruz.",0,1,"201700000289_186",,,,"https://doi.org/10.1079/PAVSNNR201712030",,"201700000289"
789,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000290,"Evaluation of rice amylose content by near infrared Spectroscopy","Loaiza, J. K and Larrahondo, J. E. 2017. Evaluation of rice amylose content by near infrared Spectroscopy. Archivos Latinoamericanos de Nutrición (ALAN), 67(1):56-61.","Archivos Latinoamericanos de Nutrición (ALAN), 67(1):56-61",2017,"Loaiza, J. K and Larrahondo, J. E.",1,1,"201700000290_186",,,,"http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222017000100008",,"201700000290"
790,1,1900-01-01 00:00:00,2200-01-01 00:00:00,201700000291,"Lose the effector or die tryin': Novel quantitative resistance loci for bacterial blight","Huerta, A. I., Delorean, E., Bossa-Castro, A., Raghavan, C., Corral, R., Verdier, V. M., Leung, H., Leach, J. E. 2017. Lose the effector or die tryin': Novel quantitative resistance loci for bacterial blight. Phytopathology 107, no. 12 (Supplement) (2017...","Phytopathology 107, no. 12 (Supplement) (2017): 14.",2017,"Huerta, A. I., Delorean, E., Bossa-Castro, A., Raghavan, C., Corral, R., Verdier, V. M., Leung, H., Leach, J. E.",1,0,"201700000291_186",,,,"	http://www.documentation.ird.fr/hor/fdi:010072350",,"201700000291"
