pk_id_powb_milestone,version,date_from,date_to,id,"pk","title"
505,1,1900-01-01 00:00:00,2200-01-01 00:00:00,505,"505_78","2019 - Dissemination of second generation haploid inducers and high throughput phenotyping protocols to partners"
506,1,1900-01-01 00:00:00,2200-01-01 00:00:00,506,"506_78","2019 - Web-based documentation and dissemination of the seed production research results and recommendation domains to the MAIZE partners for cost-effective seed scale-up."
507,1,1900-01-01 00:00:00,2200-01-01 00:00:00,507,"507_78","2019 - Enhanced access by national partners to improved nutritionally enriched MAIZE germplasm"
508,1,1900-01-01 00:00:00,2200-01-01 00:00:00,508,"508_78","2019 - Increased adoption of combinations of SI strategies, resource and labour saving technologies in specific target geographies compared to 2016."
509,1,1900-01-01 00:00:00,2200-01-01 00:00:00,509,"509_78","2019 - Innovative tools, methods and multimedia extension materials to enhance soil quality, nutrient and water use efficiency"
510,1,1900-01-01 00:00:00,2200-01-01 00:00:00,510,"510_78","2019 - Strengthened ability to synthesize and apply available knowledge related to SI oriented research methodologies (multi-criteria assessments), management practices, technologies, machinery, in 10-15 partner orgs"
511,1,1900-01-01 00:00:00,2200-01-01 00:00:00,511,"511_78","2019 - Better understand and model relationship between commercialization / market-oriented production and diversification / productivity increases, for scaling-up purposes, e.g. consider input and output markets"
512,1,1900-01-01 00:00:00,2200-01-01 00:00:00,512,"512_78","2019 - Responsible sourcing schemes developed in Mexico. Mechanization service provision further developed in Bangladesh and Zimbabwe"
513,1,1900-01-01 00:00:00,2200-01-01 00:00:00,513,"513_78","2019 - Smart mechanization lessons learnt routinely applied in other FP4 projects. Interventions derived by cross-learning"
514,1,1900-01-01 00:00:00,2200-01-01 00:00:00,514,"514_78","2019 - Mixed method approaches for multi-scale assessment of sustainable intensification options at farm and landscape level"
515,1,1900-01-01 00:00:00,2200-01-01 00:00:00,515,"515_72","Studies on impacts from increased investment and capacity in national agricultural research are used in budget planning by governments in 2 countries"
516,1,1900-01-01 00:00:00,2200-01-01 00:00:00,516,"516_72","Decision makers at global level use foresight knowledge products and findings in their strategies and priorities"
517,1,1900-01-01 00:00:00,2200-01-01 00:00:00,517,"517_72","Country policy analysts use new tools for economic analysis of GM crops in 4 countries"
518,1,1900-01-01 00:00:00,2200-01-01 00:00:00,518,"518_72","Tools and evidence on the economywide factors affecting rural transformation are used by 1 country to modify policies or expenditures that are better targeted towards raising agricultural growth and rural incomes"
519,1,1900-01-01 00:00:00,2200-01-01 00:00:00,519,"519_72","Evidence on the ways that alternative (agricultural and non-agricultural) public investment and service delivery contribute to agricultural development and rural welfare considered by governments and civil society via policy fora in 2 countries (cumulative total)"
520,1,1900-01-01 00:00:00,2200-01-01 00:00:00,520,"520_72","Stakeholders, research organizations and/or universities in 4 countries use state of the art tools to evaluate economy-wide factors affecting agricultural and rural policies"
521,1,1900-01-01 00:00:00,2200-01-01 00:00:00,521,"521_72","10 representatives of developing countries have strengthened capacity to represent their interests in trade negotiations related to agriculture"
522,1,1900-01-01 00:00:00,2200-01-01 00:00:00,522,"522_72","Value chain innovations are used by public and private sector agents to achieve greater development impact in 2 countries"
523,1,1900-01-01 00:00:00,2200-01-01 00:00:00,523,"523_72","Policy dialogues with key public and private stakeholders prioritize actions to address major value chain distortions or weaknesses in 5 countries"
524,1,1900-01-01 00:00:00,2200-01-01 00:00:00,524,"524_72","Partnerships are strengthened among research organizations and with development organizations to enhance use of research on postharvest losses"
525,1,1900-01-01 00:00:00,2200-01-01 00:00:00,525,"525_72","Improved social protection innovations are adopted by government and other implementing organizations in 2 countries"
526,1,1900-01-01 00:00:00,2200-01-01 00:00:00,526,"526_72","National social protection programs and policies are modified based on evidence in 2 countries"
527,1,1900-01-01 00:00:00,2200-01-01 00:00:00,527,"527_72","An M&E system to track progress towards tenure security policy reforms is operationalized in 5 African countries"
528,1,1900-01-01 00:00:00,2200-01-01 00:00:00,528,"528_72","Staff from research, civil society and development organization staff are trained in Flagship 5 methods"
529,1,1900-01-01 00:00:00,2200-01-01 00:00:00,529,"529_72","Models for more inclusive and effective landscape governance are disseminated to key policy and development actors in 3 countries"
530,1,1900-01-01 00:00:00,2200-01-01 00:00:00,530,"530_72","In collaboration with policy makers, innovative tenure security-enhancing innovations are tested across relevant contexts in 5 countries (cumulative total)"
531,1,1900-01-01 00:00:00,2200-01-01 00:00:00,531,"531_72","Policy lessons from gender research are shared widely with global, regional, and national policy makers"
532,1,1900-01-01 00:00:00,2200-01-01 00:00:00,532,"532_72","Best bet empowerment interventions are evaluated at scale (proof of application) by researchers and implementers in 3 countries"
533,1,1900-01-01 00:00:00,2200-01-01 00:00:00,533,"533_72","New gender research methods are developed and disseminated widely through the gender platform"
534,1,1900-01-01 00:00:00,2200-01-01 00:00:00,534,"534_190","2019 - 50% of key regions have at least one functional multistakeholder platform or improved seed system at key action sites"
535,1,1900-01-01 00:00:00,2200-01-01 00:00:00,535,"535_190","2019 - At least 2 agrifood policies informed by recommendation from rice science are adopted in Asia, Africa and Latin America and Carribean"
536,1,1900-01-01 00:00:00,2200-01-01 00:00:00,536,"536_190","2019 - Workshop to derive major drivers of change expected in the rice sector in the next 3 to 5 years"
537,1,1900-01-01 00:00:00,2200-01-01 00:00:00,537,"537_190","2019 - MARLO system adopted by RICE CRP and used by all partners to monitor and report on research outcomes; learnings and adaptive implementation"
538,1,1900-01-01 00:00:00,2200-01-01 00:00:00,538,"538_190","2019 - impact assessed of adoption of Alternate wetting and drying, Rice Crop Manager, and Rice Advice in Asia and Africa"
539,1,1900-01-01 00:00:00,2200-01-01 00:00:00,539,"539_190","2019 - Piloting innovative business models on emerging opportunities for women and youth in the rice sector in selected countries in two countries in Asia and Africa each."
540,1,1900-01-01 00:00:00,2200-01-01 00:00:00,540,"540_190","2019 - Upgrading strategies piloted with partners for verification in three action sites"
541,1,1900-01-01 00:00:00,2200-01-01 00:00:00,541,"541_190","2019 - Upgrading strategies to increase value captured by actors piloted with partners for verification in three action sites"
542,1,1900-01-01 00:00:00,2200-01-01 00:00:00,542,"542_190","2019 - Upgrading strategies to improve financial and other services piloted with partners for verification in three action sites"
543,1,1900-01-01 00:00:00,2200-01-01 00:00:00,543,"543_190","2019 - Upgrading strategies to reduce pre-and post-harvest losses piloted with partners for verification in three action sites"
544,1,1900-01-01 00:00:00,2200-01-01 00:00:00,544,"544_190","2019 - Linkage of farm diversification with on-farm diet diversity assessed, and strategies developed to enhance on-farm diet diversity through diversification at two key action sites"
545,1,1900-01-01 00:00:00,2200-01-01 00:00:00,545,"545_190","2019 - Input use efficiency of improved practices assessed using sustainability indicators revised together with the Sustainable Rice Platform at six action sites"
546,1,1900-01-01 00:00:00,2200-01-01 00:00:00,546,"546_190","2019 - Male and female farmers participating in demonstration reduce rice yield gaps by 10-15% at six action sites"
547,1,1900-01-01 00:00:00,2200-01-01 00:00:00,547,"547_190","2019 - Farmers participating in demonstration reduce GHG emission by 10-30% at three action sites"
548,1,1900-01-01 00:00:00,2200-01-01 00:00:00,548,"548_190","2019 - Multidimensional benefits from promising diversification options quantified with participation of male and female farmers and other value chain actors at four action sites"
549,1,1900-01-01 00:00:00,2200-01-01 00:00:00,549,"549_190","2019 - In collaboration with the Sustainable Rice Platform, multidimensional sustainability indicators validated at four action sites"
550,1,1900-01-01 00:00:00,2200-01-01 00:00:00,550,"550_190","2019 - Prototype labor-saving technologies for crop establishment and weeding, harvesting, and threshing introduced for testing at two action sites"
551,1,1900-01-01 00:00:00,2200-01-01 00:00:00,551,"551_190","2019 - New HTP platforms established at Mb (HTP field-based), CIAT PALMIRA, and IRRI"
552,1,1900-01-01 00:00:00,2200-01-01 00:00:00,552,"552_190","2019 - Phenotyping facilities and network up and running in all initial target sites and new partners interested in joining the rice array"
553,1,1900-01-01 00:00:00,2200-01-01 00:00:00,553,"553_190","2019 - Development of the rice data hub completed for data curation and integration modules (at least version 1 GIGWA, Galaxy, SNP-Seek)"
554,1,1900-01-01 00:00:00,2200-01-01 00:00:00,554,"554_190","2019 - Survey/field diagnostic tools developed to monitor pathogen distribution in Asia, Latin America, and Africa; and spatial distribution, incidence, and severity of 3 major diseases determined at all the target sites"
555,1,1900-01-01 00:00:00,2200-01-01 00:00:00,555,"555_190","2019 - Antenna experiments have generated quality data (environment and crop) from at least 40% of the global array sites (9 out of 23 where seeds were distributed)."
556,1,1900-01-01 00:00:00,2200-01-01 00:00:00,556,"556_190","2019 - Nutritious rice with 20-22 ppm Zinc content"
557,1,1900-01-01 00:00:00,2200-01-01 00:00:00,557,"557_190","2019 - Standardized design and data collection management as well as defined standard operating procedures and mechanization for field trials"
558,1,1900-01-01 00:00:00,2200-01-01 00:00:00,558,"558_190","2019 - Baseline genetic gain values established for major breeding sub programs; genomic selection initiated; 10 lines nominated for release with 5% higher yield, and meeting national quality requirements, in intensive systems."
559,1,1900-01-01 00:00:00,2200-01-01 00:00:00,559,"559_190","2019 - 25% of the targeted breeding tools and resources developed and used in breeding programs"
560,1,1900-01-01 00:00:00,2200-01-01 00:00:00,560,"560_190","2019 - 25% of targeted traits/donors/QTLs/genes identification achieved, 100% of the diversity analysis accessions sequenced"
561,1,1900-01-01 00:00:00,2200-01-01 00:00:00,561,"561_190","2019 - Baseline genetic gain values established for major breeding sub programs; breeding panel evaluated to initiate genomic selection"
