pk_id_innovation_info,version,date_from,date_to,project_innovation_id,"title","narrative","evidence_link","gender","youth","pdf","pk",number_of_innovations
907,1,1900-01-01 00:00:00,2200-01-01 00:00:00,945,"A way to breed for a new trait of robustness in GIFT identified","The analysis revealed the presence of genetic heterogeneity of both body weight and its environmental variance in all environments. The presence of genetic variation in residual variance of body weight implies that the residual variance can be modified by selection. Incorporating both genotype-by-environment interaction and micro-environmental sensitivity information may help in selecting robust genotypes with high performance across environments and resilience to environmental fluctuations.  
","http://hdl.handle.net/20.500.12348/703",,,"https://mel.cgiar.org/innovation/getinnovationview/id/152","945_269",1
908,1,1900-01-01 00:00:00,2200-01-01 00:00:00,946,"A way to breed for feed efficiency in GIFT","Video assessment of feed intake on individual fish reared in groups was used to estimate the genetic parameters of six growth traits, feed intake, feed conversion ratio (FCR) and residual feed intake in 40 pedigreed families of the GIFT strain of Nile tilapia.  The FCR response to different selection criteria were estimated to assess the potential of genetics as a means of increasing FCR in tilapia.  
","https://doi.org/10.1186/s12863-018-0691-y",,,"https://mel.cgiar.org/innovation/getinnovationview/id/153","946_269",1
909,1,1900-01-01 00:00:00,2200-01-01 00:00:00,947,"A smartphone app providing aquaculture extension Information","A virtual aquaculture extension application has been co-designed with a local ICT company called Greenway. The app has been designed based on their previous agriculture and livestock App in use by 85,000 farmers. The Aquaculture App brings access to weather forecasts for the immediate area where the farmer is located. It also delivers messages about sourcing inputs (seed and feed), market prices and trends plus climate risks.
","http://www.mmgreenovator.com/",,,"https://mel.cgiar.org/innovation/getinnovationview/id/154","947_269",1
910,1,1900-01-01 00:00:00,2200-01-01 00:00:00,948,"The use of water storage ponds and homestead irrigation channels for fish production in Myanmar","Irrigation canals are a relatively under-used water body for the culture of fish in Myanmar compared to other countries in the region. The homestead irrigation channels, called ‘chan myaung’ in Myanmar, have been successfully explored as a viable option for fish culture in specific district in Myanmar.  This has demonstrated that those water bodies can be used as productive systems for the culture of finfish. Potentially, this has important effect of poverty reduction and food and nutrition security","https://digitalarchive.worldfishcenter.org/handle/20.500.12348/3336",,,"https://mel.cgiar.org/innovation/getinnovationview/id/155","948_269",1
911,1,1900-01-01 00:00:00,2200-01-01 00:00:00,949,"Methods for improving productivity of Aquatic Agricultural systems in Cambodia ","Methods range from inclusion of Small Indigenous fish Species (SIS) in polyculture, home gardening production systems, to end of rainy season rice field ponds. Production aimed at providing additional incomes and supply nutrient rich and diversified food to households, targeting children and women of reproductive age.
","http://hdl.handle.net/20.500.12348/3323",,,"https://mel.cgiar.org/innovation/getinnovationview/id/156","949_269",1
912,1,1900-01-01 00:00:00,2200-01-01 00:00:00,950,"Stimulation of natural foods production in ponds by use of low protein feeds with fibre (NSP) rich carbohydrates in Tilapia culture","Dietary requirements for fish are normally determined in absence of natural food, while the majority of fish (incl. tilapia) are cultured in ponds, in which the natural food also contributes to fish growth. The innovation revealed that low protein feeds with fibre (NSP) rich carbohydrates provide both the necessary nutrients for the fish and, via the faeces, stimulate the natural food production in the pond that also contributes to the fish growth. 
","http://hdl.handle.net/20.500.12348/1184",,,"https://mel.cgiar.org/innovation/getinnovationview/id/156","950_269",1
913,1,1900-01-01 00:00:00,2200-01-01 00:00:00,951,"Tools to assist farmers with low or no numeracy skills to manage their aquaculture pond","Two tools involved: Secchi disk to measure water transparency in fishponds and determine the amount of plankton; Tool to infer fish weight from their length. This consists in a laminated colour coded ruler to measure length of the fish including a guide to interpret the measured length in cm into weight in grams.
","http://hdl.handle.net/20.500.12348/3334",,,"https://mel.cgiar.org/innovation/getinnovationview/id/158","951_269",1
914,1,1900-01-01 00:00:00,2200-01-01 00:00:00,952,"Better Management Practices for Carp Intensification by Women Self Help Groups ","Women Self Help Groups are trained in bespoke Better Management Practices for carp farming with small indigenous fish species (Mola).
",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/159","952_269",1
915,1,1900-01-01 00:00:00,2200-01-01 00:00:00,953,"GIFT Tilapia introduction in Odisha State India","Production and management system set up for starting the production of GIFT on a larger scale in Odisha State.
","http://hdl.handle.net/20.500.12348/3321",,,"https://mel.cgiar.org/innovation/getinnovationview/id/160","953_269",1
916,1,1900-01-01 00:00:00,2200-01-01 00:00:00,954,"Low-cost feed formulation with local ingredients in DR Congo (Bukavu and Kinshasa)","Following a feed ingredient scoping in Bukavu and Kinshasa, cost-effective tiapia feed was formulated using locally available ingredients.
","http://hdl.handle.net/20.500.12348/3335",,,"https://mel.cgiar.org/innovation/getinnovationview/id/161","954_269",1
917,1,1900-01-01 00:00:00,2200-01-01 00:00:00,955,"The Crop Network Group (CNG) as a platform for crop Product design, development, testing, advancement and delivery in Africa.","The Crop Network Group (CNG) is a crop improvement network of multi-disciplinary teams from NARS, CG, Advanced Research Institutes (ARIs), NGOs, private seed sector and processing sector. CNG is a platform for product design, strategy, development, testing, advancement and delivery. The CNG will also be a knowledge-sharing platform, facilitating continuous capacity building. The CNG team will work closely with Excellence in Breeding (EiB) platform.","http://gldc.cgiar.org/optima-soy-africa-launched-to-scale-up-production-and-commercialization-of-industrial-soybean-varieties/",,,"https://mel.cgiar.org/innovation/getinnovationview/id/104","955_279",1
918,1,1900-01-01 00:00:00,2200-01-01 00:00:00,956,"Introgression of high oleic trait in groundnut.","High oleic groundnut is preferred by food industry for shelf-life benefits, and consumer health benefits. Genotyping for selection of FAD2A and FAD2B mutant alleles, and robust-phenotyping using Near Infrared Reflectance Spectroscopy (NIRS) enabled introgression of ‘high oleic’ trait in Spanish and Virginia Bunch backgrounds. The fast track development is possible through reduced generation interval using low cost methods, and early generation and multi-location testing data enabled line advancement decisions.","http://oar.icrisat.org/10923/",,,"https://mel.cgiar.org/innovation/getinnovationview/id/162","956_279",1
919,1,1900-01-01 00:00:00,2200-01-01 00:00:00,957,"Groundnut cultivar: ICGV 07222 (GJG 32)","Drought tolerant, resistant to rust and moderately tolerant to Peanut bud necrosis disease with medium bold (100 seed mass of 38 g), 87% sound mature kernels, tan seed coat for Zone III b for post-rainy irrigated cultivation (rabi-summer) for multiple states in India.","http://grainlegumes.cgiar.org/improved-groundnut-variety-released-in-india/",,,"https://mel.cgiar.org/innovation/getinnovationview/id/164","957_279",1
920,1,1900-01-01 00:00:00,2200-01-01 00:00:00,958,"Groundnut cultivar: ICGV 93305 ( MIOU PAALE)","Characterized by: Biotic stress tolerance: Moderate resistance to early leaf spot; Nutritional Traits: Oil quality,Protein. Agro-ecology: Dry lowlands.",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/165","958_279",1
921,1,1900-01-01 00:00:00,2200-01-01 00:00:00,959,"Groundnut cultivar: ICGV 91328 ( LOKRE)","Characterized by: Biotic stress tolerance: Moderate resistance to early leaf spot; Nutritional Traits: Oil quality,Protein. Agro-ecology: Dry lowlands.",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/166","959_279",1
922,1,1900-01-01 00:00:00,2200-01-01 00:00:00,960,"Groundnut cultivar: ICGV 01276 ( NAFA 1)","Characterized by: Biotic stress tolerance: Moderate resistance to early leaf spot; Nutritional Traits: Oil quality,Protein. Agro-ecology: Low altitude areas.",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/167","960_279",1
923,1,1900-01-01 00:00:00,2200-01-01 00:00:00,961,"Groundnut cultivar: ICGV-IS 13806 (TOUINWARE)","Characterized by: Biotic stress tolerance: Moderate resistance to early leaf spot; Nutritional Traits: Oil quality,Protein. Agro-ecology: Dry lowlands.",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/168","961_279",1
924,1,1900-01-01 00:00:00,2200-01-01 00:00:00,962,"Groundnut cultivar: ICGV-IS 13830 (BEEDA)","Characterized by: Biotic stress tolerance: Moderate resistance to early leaf spot; Nutritional Traits: Oil quality,Protein. Agro-ecology: Dry lowlands.",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/169","962_279",1
925,1,1900-01-01 00:00:00,2200-01-01 00:00:00,963,"Groundnut cultivar: ICGV-IS 13912 (SOUKEBA)","Characterized by: Biotic stress tolerance: Moderate resistance to early leaf spot; Nutritional Traits: Oil quality,Protein. Agro-ecology: Dry lowlands.",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/170","963_279",1
926,1,1900-01-01 00:00:00,2200-01-01 00:00:00,964,"Groundnut cultivar: ICGV-IS 08837 (SARINUT 2)","Characterized by: Biotic stress tolerance: Foliar disease; Nutritional Traits: Oil quality,Protein. Agro-ecology: Dry lowlands.",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/171","964_279",1
927,1,1900-01-01 00:00:00,2200-01-01 00:00:00,965,"Groundnut cultivar: ICGV 00350 (Baana Tiga)","Characterized by: Abiotic stress tolerance: Drought; Nutritional Traits: Oil quality,Protein. Agro-ecology: Dry lowlands.",,,,"https://mel.cgiar.org/innovation/getinnovationview/id/172","965_279",1
