pk_id_ext_partner;version;date_from;date_to;id;"name";"acronym";"website_link";"type"
581;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1607;"One Acre Fund";;"https://www.oneacrefund.org/";"International NGO"
582;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1638;"Samaritan’s Purse";;"https://www.samaritanspurse.org/";"International NGO"
583;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1640;"Save the Children";;"https://www.savethechildren.net/";"International NGO"
584;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1677;"Trias";;"https://www.trias.ngo/en/";"International NGO"
585;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1713;"Vétérinaires sans Frontières - Canada";"VSF-Canada";"https://www.vetswithoutborders.ca/";"International NGO"
586;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1714;"Vétérinaires sans Frontières - Germany";"VSF-Germany";"http://www.vsfg.org/";"International NGO"
587;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1715;"Vétérinaires sans Frontières - Suisse";"VSF-Switzerland";"http://www.vsf-suisse.ch/vsf/web/en/";"International NGO"
588;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1778;"Humanitas Global Development";;"http://www.humanitasglobal.com/";"International NGO"
589;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1839;"Trócaire";;"https://www.trocaire.org";"International NGO"
590;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1854;"RUAF Foundation";"RUAF";"http://www.ruaf.org";"International NGO"
591;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1875;"The Task Force for Global Health";;"https://www.taskforce.org/";"International NGO"
592;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1888;"African Agricultural Technology Foundation";"AATF";"http://www.aatf-africa.org/";"International NGO"
593;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1891;"Oxfam America";;"https://www.oxfamamerica.org/";"International NGO"
594;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1892;"International Land Coalition";"ILC";"http://www.landcoalition.org/";"International NGO"
595;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1893;"Rights and Resources Initiative";"RRI";"http://rightsandresources.org";"International NGO"
596;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1898;"Wetlands International";;"https://www.wetlands.org/";"International NGO"
597;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1909;"Professionels du development solidaire";"GRET";"http://www.gret.org/?lang=en";"International NGO"
598;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1926;"Africare";;"https://www.africare.org/";"International NGO"
599;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1927;"Barefoot Education for Africa Trust";"BEAT";"http://www.beatafrica.org/";"International NGO"
600;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1928;"ISAAA AfriCenter-Kenya";;"http://africenter.isaaa.org/";"International NGO"
601;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1987;"Malawi Vulnerability Assessment Committee";"MVAC";;"International NGO"
602;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2068;"Sasakawa Africa Association";"SAA";"http://www.saa-safe.org/";"International NGO"
603;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2069;"Lutheran World Relief";"LWR";"https://lwr.org/";"International NGO"
604;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2070;"ISEAL Alliance";"ISEAL";"https://www.isealalliance.org/";"International NGO"
605;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2071;"Fairtrade International";;"https://www.fairtrade.net/";"International NGO"
606;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2073;"Swisscontact";;"http://www.swisscontact.org/en/home.html";"International NGO"
607;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2074;"VECO Mesoamerica";"VECO MA";"https://mesoamerica.veco-ngo.org/";"International NGO"
608;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2075;"Servicio de Gestión del Conocimiento para América Latina";"ASOCAM";"http://www.asocam.org/";"International NGO"
609;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2076;"Tropenbos International";"TBI";"http://www.tropenbos.org/";"International NGO"
610;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2115;"Wildlife Conservation Society";"WCS";"https://www.wcs.org";"International NGO"
611;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2121;"United Purpose";"UP";"http://united-purpose.org";"International NGO"
612;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2122;"Starfish Initiatives";;"http://starfish-initiatives.org";"International NGO"
613;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2125;"Fairtrade Africa";"FTA";"http://www.fairtradeafrica.net";"International NGO"
614;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2134;"Flemish Office for Development Cooperation and Technical Assistance";"VVOB";"http://www.vvob.be";"International NGO"
615;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2161;"Farm Africa";;"https://www.farmafrica.org/";"International NGO"
616;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2165;"Frankfurt Zoological Society";"FZS";"http://https://fzs.org/en/";"International NGO"
617;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2178;"Welthungerhilfe";;"https://www.welthungerhilfe.de/en/home-en.html";"International NGO"
618;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2190;"PATH";;"http://www.path.org/";"International NGO"
619;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2214;"Global Alliance for Livestock Veterinary Medicines";"GALVmed";"https://www.galvmed.org";"International NGO"
620;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2292;"International Rainwater Harvesting Alliance";"IRHA";"http://www.irha-h2o.org";"International NGO"
621;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2293;"KickStart International";;"http://kickstart.org";"International NGO"
622;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2313;"European Institute for Participatory Media";"EIPCM";"http://eipcm.org/";"International NGO"
623;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2321;"Forest Stewardship Council";"FSC";"http://www.fsc.org/";"International NGO"
624;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2324;"Centre for the Development of Human Initiatives";"CDHI";"http://www.cdhi.in/";"International NGO"
625;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2330;"African Centre for Technology Studies";"ACTS";"http://acts-net.org/";"International NGO"
626;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2336;"Sustainable Agriculture and Natural Resource Management Africa";"SANREM";"http://sanremafrica.org/";"International NGO"
627;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2351;"Finance Alliance for Sustainable Trade ";"FAST";"http://www.fastinternational.org/";"International NGO"
628;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2353;"Rikolto (VECO)";;"https://www.rikolto.org/";"International NGO"
629;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2364;"Humanitarian and Development Partnerships International";"HDPI";"http://hdpi.org/";"International NGO"
630;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2375;"Department of Primary Industries (Australia)";"DPI";"http://www.dpi.nsw.gov.au/ ";"International NGO"
631;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2401;"World University Service of Canada";"WUSC";"https://wusc.ca";"International NGO"
632;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2422;" Alliance for a Green Revolution in Africa";"AGRA";"https://agra.org/";"International NGO"
633;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2429;"Terra Nuova";;"http://www.terranuova.org/english/";"International NGO"
634;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2436;"Solidaridad Network";"Solidaridad";"https://www.solidaridadnetwork.org/";"International NGO"
635;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2480;"Food, Energy, Environment and Water Nexus Network";"FE2W";"http://www.fe2wnetwork.org/";"International NGO"
636;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2516;"Feed the Children";;"http://www.feedthechildren.org/";"International NGO"
637;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2523;"International Tree Foundation";"ITF";"http://internationaltreefoundation.org/";"International NGO"
638;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2541;"Comité de Coopération avec le Laos";"CCL";"https://www.ccl-laos.org/";"International NGO"
639;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2572;"The Sexual Violence Research Initiative";"SVRI";"http://www.svri.org/";"International NGO"
640;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2580;"Inter Aide";;"http://interaide.org/en/welcome/";"International NGO"
641;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2584;"Arab Water Council";"AWC";"http://www.arabwatercouncil.org/index.php?lang=en";"International NGO"
642;1;1900-01-01 00:00:00;2199-12-31 23:59:59;69;"Food and Agriculture Organization of the United Nations";"FAO";"http://www.fao.org/home/en/";"International Organization (other than financial or research)"
643;1;1900-01-01 00:00:00;2199-12-31 23:59:59;71;"Global Crop Diversity Trust";"GCDT";"https://www.croptrust.org/";"International Organization (other than financial or research)"
644;1;1900-01-01 00:00:00;2199-12-31 23:59:59;129;"United Nations Development Programme";"UNDP";;"International Organization (other than financial or research)"
645;1;1900-01-01 00:00:00;2199-12-31 23:59:59;243;"United Nations";"UN";;"International Organization (other than financial or research)"
646;1;1900-01-01 00:00:00;2199-12-31 23:59:59;296;"World Food Programme";"WFP";"http://www.wfp.org/";"International Organization (other than financial or research)"
647;1;1900-01-01 00:00:00;2199-12-31 23:59:59;301;"United Nations Environment Programme";"UN Environment";"https://www.unenvironment.org/";"International Organization (other than financial or research)"
648;1;1900-01-01 00:00:00;2199-12-31 23:59:59;462;"Intergovernmental Panel on Climate Change";"IPCC";"http://www.ipcc.ch";"International Organization (other than financial or research)"
649;1;1900-01-01 00:00:00;2199-12-31 23:59:59;475;"Organization of Economic Cooperation and Development";"OECD";;"International Organization (other than financial or research)"
650;1;1900-01-01 00:00:00;2199-12-31 23:59:59;836;"United Nations Platform for Space-based Information for Disaster Management and Emergency Response";"UN-SPIDER";"http://www.un-spider.org/";"International Organization (other than financial or research)"
651;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1075;"The Technical Centre for Agricultural and Rural Cooperation";"CTA";"http://www.cta.int/";"International Organization (other than financial or research)"
652;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1256;"United Nations Economic Commission for Africa";"UNECA";"https://www.uneca.org/";"International Organization (other than financial or research)"
653;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1320;"World Health Organization";"WHO";;"International Organization (other than financial or research)"
654;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1683;"UN Women";"UN Women";"http://www.unwomen.org/en";"International Organization (other than financial or research)"
655;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1685;"United Nations Children's Fund";"UNICEF";"https://www.unicef.org/";"International Organization (other than financial or research)"
656;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1830;"UNEP World Conservation Monitoring Centre";"UNEP-WCMC";"http://www.unep-wcmc.org/";"International Organization (other than financial or research)"
657;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1863;"United Nations Office for Project Services";"UNOPS";"https://www.unops.org";"International Organization (other than financial or research)"
658;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2072;"Local Governments for Sustainability";"ICLEI";"http://www.iclei.org";"International Organization (other than financial or research)"
659;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2081;"International Fertilizer Development Center";"IFDC";"https://ifdc.org/";"International Organization (other than financial or research)"
660;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2110;"AGRECO G.E.I.E.";"AGRECO";"http://www.agreco.be";"International Organization (other than financial or research)"
661;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2116;"ICF";"ICF";"https://www.icf.com";"International Organization (other than financial or research)"
662;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2147;"The Ramsar Convention Secretariat";"Ramsar";"http://www.ramsar.org/";"International Organization (other than financial or research)"
663;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2153;"World Water Assessment Programme";"WWAP";"http://www.unesco.org/new/en/natural-sciences/environment/water/wwap/";"International Organization (other than financial or research)"
664;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2211;"International Labour Organization";"ILO";"http://www.ilo.org/global/lang--en/index.htm";"International Organization (other than financial or research)"
665;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2291;"International Association of Hydrogeologists";"IAH";"https://iah.org/";"International Organization (other than financial or research)"
666;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2342;"Women in Informal Employment: Globalizing and Organizing ";"WIEGO";"http://www.wiego.org/";"International Organization (other than financial or research)"
667;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2417;"Engro Corporation Limited";"Engro";"http://www.engro.com/";"International Organization (other than financial or research)"
668;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2586;"Center for Environment and Development for the Arab Region and Europe";"CEDARE";"http://web.cedare.org";"International Organization (other than financial or research)"
669;1;1900-01-01 00:00:00;2199-12-31 23:59:59;125;"The World Bank";;"http://www.worldbank.org/";"International/regional financial institution"
670;1;1900-01-01 00:00:00;2199-12-31 23:59:59;285;"International Fund for Agricultural Development";"IFAD";"https://www.ifad.org/";"International/regional financial institution"
671;1;1900-01-01 00:00:00;2199-12-31 23:59:59;320;"Asian Development Bank";"ADB";;"International/regional financial institution"
672;1;1900-01-01 00:00:00;2199-12-31 23:59:59;759;"Inter-American Development Bank";"IADB";"http://www.iadb.org/";"International/regional financial institution"
673;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1046;"Root Capital";;"http://www.rootcapital.org/";"International/regional financial institution"
674;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1290;"Islamic Development Bank";"IDB";"http://www.isdb-pilot.org/";"International/regional financial institution"
675;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1453;"Global Environment Facility";"GEF";"http://www.thegef.org/";"International/regional financial institution"
676;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1856;"Nordic Development Fund";"NDF";"https://www.ndf.fi";"International/regional financial institution"
677;1;1900-01-01 00:00:00;2199-12-31 23:59:59;1878;"African Development Bank Group";"AfDB";"https://www.afdb.org/en/";"International/regional financial institution"
678;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2118;"Fondation pour le Tri-National de la Sangha";"TNS";"http://www.fondationtns.org";"International/regional financial institution"
679;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2129;"Multilateral investment fund";"FOMIN";"https://www.fomin.org";"International/regional financial institution"
680;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2131;"Le Fonds français pour l'environnement mondial";"FFEM";"https://www.ffem.fr";"International/regional financial institution"
681;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2158;"International Monetary Fund";"IMF";"http://www.imf.org";"International/regional financial institution"
682;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2325;"Fonds Interprofessionnel pour la Recherche et le Conseil Agricoles/Interprofessional Fund for Agricultural Research and Council";"FIRCA";"http://firca.ci/?lang=en";"International/regional financial institution"
683;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2373;"Arab Fund for Economic and Social Development";"AFESD";"http://www.arabfund.org/";"International/regional financial institution"
684;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2376;"OPEC Fund for International Development";"OFID";"http://www.ofid.org/";"International/regional financial institution"
685;1;1900-01-01 00:00:00;2199-12-31 23:59:59;2574;"Banco Centroamericano de Integración Económica";"BCIE";"https://www.bcie.org/";"International/regional financial institution"
686;1;1900-01-01 00:00:00;2199-12-31 23:59:59;55;"Japan international research center for agricultural sciences";"JIRCAS";"https://www.jircas.go.jp/en/about/jircas";"International/regional research institution"
687;1;1900-01-01 00:00:00;2199-12-31 23:59:59;74;"Stockholm Environment Institute";"SEI";"http://www.sei-international.org/";"International/regional research institution"
688;1;1900-01-01 00:00:00;2199-12-31 23:59:59;77;"Potsdam-Institut für Klimafolgenforschung";"PIK";"http://www.pik-potsdam.de";"International/regional research institution"
689;1;1900-01-01 00:00:00;2199-12-31 23:59:59;145;"Institut de Recherche pour le Développement";"IRD";"https://en.ird.fr/";"International/regional research institution"
690;1;1900-01-01 00:00:00;2199-12-31 23:59:59;166;"Commonwealth Scientific and Industrial Research Organisation";"CSIRO";"https://www.csiro.au/";"International/regional research institution"
691;1;1900-01-01 00:00:00;2199-12-31 23:59:59;168;"Borlaug Institute for South Asia";"BISA";"http://bisa.org/";"International/regional research institution"
692;1;1900-01-01 00:00:00;2199-12-31 23:59:59;197;"International Institute for Environment and Development";"IIED";;"International/regional research institution"
693;1;1900-01-01 00:00:00;2199-12-31 23:59:59;198;"Institute of Development Studies";"IDS";"http://www.ids.ac.uk";"International/regional research institution"
694;1;1900-01-01 00:00:00;2199-12-31 23:59:59;204;"African Insect Science for Food and Health";"ICIPE";"http://www.icipe.org/";"International/regional research institution"
695;1;1900-01-01 00:00:00;2199-12-31 23:59:59;218;"International Institute for Applied Systems Analysis";"IIASA";"http://www.iiasa.ac.at/";"International/regional research institution"
696;1;1900-01-01 00:00:00;2199-12-31 23:59:59;219;"James Hutton Institute";;"www.hutton.ac.uk/";"International/regional research institution"
697;1;1900-01-01 00:00:00;2199-12-31 23:59:59;239;"Central Asian Scientific Research Institute for Irrigation";"SANIIRI";;"International/regional research institution"
698;1;1900-01-01 00:00:00;2199-12-31 23:59:59;251;"IGAD Climate Prediction and Applications Centre";"ICPAC";;"International/regional research institution"
699;1;1900-01-01 00:00:00;2199-12-31 23:59:59;295;"Southasia Institute for Advanced Studies";"SIAS";"http://www.sias-southasia.org/";"International/regional research institution"
